Season,TeamID,Elo
1985,1266,1602.71771203012
1985,1452,1615.694377979114
1985,1269,1469.1519343155544
1985,1208,1660.1940580648968
1985,1310,1499.3274679781387
1985,1329,1460.4928220189759
1985,1333,1601.3513833025936
1985,1345,1623.7876941692002
1985,1263,1390.4170181366462
1985,1352,1345.1263819436692
1985,1380,1603.6309529190291
1985,1446,1409.0861894819361
1985,1427,1554.7710747265462
1985,1113,1431.0240063883034
1985,1408,1511.7814069782842
1985,1410,1418.0762521509562
1985,1350,1625.5393322747304
1985,1450,1454.8049876935174
1985,1462,1521.6289932179855
1985,1131,1515.4127436087783
1985,1190,1363.9716172912008
1985,1168,1530.5195575582884
1985,1179,1445.3017895423282
1985,1304,1510.0511476862066
1985,1224,1554.507454043151
1985,1356,1503.2635043803175
1985,1426,1373.8043271078357
1985,1215,1422.7433645891663
1985,1132,1437.0336263814295
1985,1217,1496.6673032846074
1985,1389,1475.876270922402
1985,1395,1553.1759414381418
1985,1461,1457.6395363014055
1985,1279,1391.3549860900384
1985,1275,1581.6572339242432
1985,1293,1568.9548567442425
1985,1191,1417.7894286618296
1985,1299,1565.2036700553633
1985,1401,1595.660874013719
1985,1175,1406.3122036744185
1985,1327,1323.9009590464982
1985,1207,1815.3724690551505
1985,1108,1614.9985406964288
1985,1182,1397.31673517476
1986,1228,1759.668273992472
1986,1328,1739.4700954315786
1986,1106,1359.5082947222857
1986,1354,1325.1843163119004
1986,1112,1712.2457215747002
1986,1223,1454.2588536429023
1986,1165,1494.4205040324634
1986,1432,1400.2303038926523
1986,1192,1609.9020687922246
1986,1447,1457.6152684563863
1986,1218,1250.8281429553094
1986,1337,1718.8590938368675
1986,1226,1447.7891883440104
1986,1242,1869.643769761557
1986,1268,1660.0115140233831
1986,1260,1571.873045519763
1986,1133,1747.3762055670145
1986,1305,1488.970597499775
1986,1424,1795.2115593964177
1986,1307,1557.0410718762148
1986,1288,1226.934307661472
1986,1344,1546.77278180758
1986,1438,1670.0867797882559
1986,1374,1593.6008230400564
1986,1411,1369.3470935021037
1986,1412,1701.654236287802
1986,1397,1482.8306048513384
1986,1417,1563.7335529737948
1986,1225,1342.1294481111875
1986,1116,1493.874583105124
1986,1368,1442.1263685783176
1986,1120,1668.0523704716347
1986,1391,1363.5485246562437
1986,1135,1479.2037623129004
1986,1306,1338.6002808173264
1986,1143,1568.9321509789738
1986,1388,1356.5203721299058
1986,1153,1477.991369922496
1986,1184,1392.905055946058
1986,1159,1168.5603583473655
1986,1171,1352.9498999943205
1986,1216,1399.8498516858035
1986,1173,1622.6295711409623
1986,1134,1295.8895731098723
1986,1177,1613.6793882049847
1986,1296,1469.5726253928808
1986,1193,1590.9633210805
1986,1265,1563.2045249085395
1986,1196,1625.970973250162
1986,1416,1263.838812049461
1986,1206,1601.1157450063674
1986,1137,1440.2983983311628
1986,1210,1829.046076047988
1986,1149,1503.3953371425382
1986,1211,1493.8589441911085
1986,1102,1333.1513276513647
1986,1234,1660.8948429332318
1986,1114,1623.2066380301906
1986,1332,1517.8448320285559
1986,1243,1524.7241691607337
1986,1317,1346.0483884223524
1986,1257,1783.1776432407441
1986,1231,1712.3280907477388
1986,1277,1739.6397126248053
1986,1145,1630.4135799136766
1986,1278,1498.1030634660158
1986,1453,1243.6148640449085
1986,1286,1509.156521647458
1986,1186,1509.2079842360577
1986,1301,1677.7303383305639
1986,1144,1242.6524390762825
1986,1325,1647.6794698812978
1986,1384,1306.1786173985029
1986,1326,1606.8202540004893
1986,1248,1432.5923932558817
1986,1287,1246.7881412672273
1986,1339,1416.365286726268
1986,1334,1474.2547368389592
1986,1365,1498.891135027962
1986,1375,1484.819186318373
1986,1126,1219.1083160910098
1986,1403,1605.7311766706464
1986,1152,1626.6171549600278
1986,1423,1470.3063925278595
1986,1347,1387.2822236728819
1986,1429,1465.4291942934851
1986,1428,1583.2232367330541
1986,1437,1658.0326268060212
1986,1436,1304.3841252054538
1986,1172,1543.1297340114684
1986,1439,1691.0912801093582
1986,1330,1673.345034389252
1986,1443,1650.4528916555066
1986,1121,1321.0484992588479
1986,1455,1532.9355837201801
1986,1249,1589.040665939366
1986,1241,1341.6239759277244
1986,1440,1380.135155209883
1986,1314,1787.760385876527
1986,1200,1489.1874476343926
1986,1323,1785.92417156696
1986,1264,1195.3069855869244
1986,1458,1463.855205423045
1986,1104,1728.759490254383
1986,1160,1365.1682408033023
1986,1414,1513.920180925328
1986,1181,1886.5794407497485
1986,1387,1532.2675675611367
1986,1183,1528.5518193175542
1986,1247,1524.3496378950558
1986,1284,1350.34192347237
1986,1402,1247.4390693115008
1986,1276,1819.907027331511
1986,1178,1470.4346375410323
1986,1364,1432.4257678404986
1986,1338,1584.4481433816948
1986,1290,1585.9734852628583
1986,1376,1453.2207401219885
1986,1378,1517.8523645737264
1986,1202,1326.7951228901238
1986,1396,1740.3017024466733
1986,1180,1527.2733354885693
1986,1398,1411.4696271067446
1986,1399,1442.262631128047
1986,1155,1583.3513906536116
1986,1258,1510.4611113214294
1986,1448,1434.6842867284975
1986,1464,1442.8972135155675
1986,1124,1373.224682845481
1986,1341,1259.4957304200725
1986,1130,1513.766222040913
1986,1254,1304.0120464620386
1986,1204,1511.5719804890673
1986,1151,1586.753643952154
1986,1233,1511.6018301150461
1986,1220,1488.4067082660413
1986,1246,1816.8432637947353
1986,1405,1442.3093044686048
1986,1280,1441.8145775301582
1986,1238,1415.413895792861
1986,1308,1481.7148656988286
1986,1431,1740.7492322821936
1986,1253,1278.1824271827106
1986,1363,1543.8470380716744
1986,1348,1346.5089867940842
1986,1373,1601.559803701518
1986,1379,1503.6150082863958
1986,1270,1598.1661958066995
1986,1409,1714.9595064855034
1986,1331,1463.8745417333962
1986,1444,1386.051795384945
1986,1434,1272.335720680602
1986,1451,1546.5748232290787
1986,1139,1395.42004373985
1986,1442,1404.1470979490573
1986,1154,1416.8123175361245
1986,1456,1403.8788551518167
1986,1229,1555.851549047755
1986,1227,1421.4601695408069
1986,1259,1482.8851028793629
1986,1406,1314.104304969753
1986,1261,1658.1739186614914
1986,1272,1805.9942082995979
1986,1117,1509.6013857371652
1986,1273,1490.673516505067
1986,1163,1464.8950709493363
1986,1318,1753.3791732113466
1986,1360,1600.2486115732502
1986,1393,1801.5415292095374
1986,1419,1621.3310897792371
1986,1418,1522.7439289611873
1986,1281,1629.3008195992852
1986,1161,1429.7414939544947
1986,1109,1201.4223356828763
1986,1309,1522.589837163549
1986,1298,1776.9156924417725
1986,1321,1336.2854703164223
1986,1285,1586.5549213301178
1986,1271,1193.5398809036692
1986,1353,1356.8480883883144
1986,1351,1337.6114681243807
1986,1359,1449.599523206603
1986,1267,1566.4913818481796
1986,1361,1489.9407809430932
1986,1386,1725.2358116241915
1986,1400,1601.4768657155453
1986,1322,1399.6649353948546
1986,1433,1597.5704881341621
1986,1187,1325.4544588595547
1986,1245,1441.8826804314267
1986,1111,1446.879078523348
1986,1150,1323.043224942071
1986,1119,1353.9417397172435
1986,1141,1413.620856763827
1986,1221,1407.336979820355
1986,1122,1416.5600108524068
1986,1185,1406.5334457328674
1986,1199,1466.4310877455262
1986,1201,1501.7964495608865
1986,1212,1346.9631219923638
1986,1197,1388.8390061472608
1986,1140,1561.272069749829
1986,1292,1575.586729379863
1986,1162,1470.7196019803796
1986,1319,1547.1089089540246
1986,1239,1678.6299788772717
1986,1320,1313.5013709909226
1986,1371,1459.695782566243
1986,1349,1312.6486508158248
1986,1222,1503.9377458280358
1986,1382,1465.037092959973
1986,1383,1275.4139534074286
1986,1385,1845.4449323433782
1986,1390,1460.1607985565483
1986,1425,1496.2894123882436
1986,1435,1472.328227693865
1986,1463,1429.34537189059
1986,1441,1440.963570251747
1986,1449,1635.3921233304814
1986,1123,1599.963627369269
1986,1103,1557.581165040408
1986,1129,1444.5075052156767
1986,1209,1244.399777965192
1986,1156,1746.0103037697404
1986,1336,1392.0879228965257
1986,1174,1366.2087601973817
1986,1343,1432.8414473459986
1986,1232,1446.6292028862943
1986,1203,1444.5863947935431
1986,1110,1340.1271784551027
1986,1335,1545.48359431735
1986,1283,1599.9586280551448
1986,1235,1654.3313917068558
1986,1166,1456.2398519563303
1986,1311,1396.8757018636072
1986,1256,1616.746057272828
1986,1147,1366.7239041261707
1986,1250,1417.4139294353706
1986,1266,1646.3134129104583
1986,1452,1677.3310393838428
1986,1269,1376.5643139210488
1986,1208,1652.319590696748
1986,1310,1472.4532235629465
1986,1329,1523.3841516587408
1986,1333,1531.7481571218054
1986,1345,1690.5525397885783
1986,1263,1326.7269655960974
1986,1352,1348.2007581837613
1986,1380,1600.5995693574662
1986,1446,1386.3747385519673
1986,1427,1299.9098033103232
1986,1113,1456.2797685106748
1986,1408,1508.836055233713
1986,1410,1570.0636099934306
1986,1350,1701.639838673623
1986,1450,1480.7104521746644
1986,1462,1706.7807230989683
1986,1131,1618.5221419349464
1986,1190,1389.1932531729883
1986,1168,1507.737036129771
1986,1179,1542.5223906794404
1986,1304,1607.9296451764003
1986,1224,1536.6042781698009
1986,1356,1345.9355461865375
1986,1426,1367.3383432803357
1986,1215,1470.5978019024308
1986,1132,1315.7870413396652
1986,1217,1298.5413534528554
1986,1389,1513.424689042605
1986,1395,1652.6500638264656
1986,1461,1583.0625248870115
1986,1279,1428.8410567140163
1986,1275,1686.2267119793053
1986,1293,1501.0763624071649
1986,1191,1343.7374730228198
1986,1299,1593.1758932038153
1986,1401,1634.9858202249493
1986,1175,1332.1634796424642
1986,1327,1367.9257192848736
1986,1207,1796.4119290305214
1986,1108,1573.616455982982
1986,1182,1490.9697601689304
1986,1274,1461.031748682091
1986,1362,1300.6489710034812
1986,1164,1337.646656412905
1987,1228,1823.8290555077522
1987,1328,1762.2562612414292
1987,1106,1372.1775006147104
1987,1354,1332.211779661043
1987,1112,1697.698421624295
1987,1223,1534.1676556854627
1987,1165,1510.6037672411312
1987,1432,1335.1154137298804
1987,1192,1575.7655554988032
1987,1447,1465.0439619383876
1987,1218,1278.0455380360613
1987,1337,1503.78118013802
1987,1226,1479.6418606162686
1987,1242,1779.3066201664415
1987,1268,1532.7223775747848
1987,1260,1583.3565699318463
1987,1133,1673.0817626746323
1987,1305,1486.5037608745185
1987,1424,1913.96256430303
1987,1307,1639.336343731445
1987,1288,1226.775848600462
1987,1344,1723.8909362898314
1987,1438,1747.0669296876051
1987,1374,1599.4885880813445
1987,1411,1319.427553595177
1987,1412,1665.9037519258347
1987,1397,1614.5475719064195
1987,1417,1740.2146263691766
1987,1225,1391.6775034656869
1987,1116,1583.7416384671953
1987,1368,1327.4062594125035
1987,1120,1674.891782562263
1987,1391,1509.3027733699166
1987,1135,1321.2759974601292
1987,1306,1205.9981629076242
1987,1143,1542.0864602844895
1987,1388,1436.154654584857
1987,1153,1443.6590206545977
1987,1184,1548.3640771947662
1987,1159,1175.1660844704616
1987,1171,1416.0387843429246
1987,1216,1429.442862017173
1987,1173,1530.1201617736099
1987,1134,1276.2527574469777
1987,1177,1815.312739621103
1987,1296,1355.0350358181358
1987,1193,1524.756530495089
1987,1265,1621.0060707010173
1987,1196,1695.5725133789674
1987,1416,1351.889489823719
1987,1206,1536.0787674067824
1987,1137,1541.8122027745565
1987,1210,1739.3380994573852
1987,1149,1590.0458506224425
1987,1211,1545.2548209658887
1987,1102,1364.4081575777777
1987,1234,1808.1876515295457
1987,1114,1586.4998293805459
1987,1332,1536.9198827936673
1987,1243,1612.2849813445284
1987,1317,1411.1587571893474
1987,1257,1682.1548728116866
1987,1231,1816.0543318364091
1987,1277,1582.2964287947732
1987,1145,1544.4884849632801
1987,1278,1415.5295028083729
1987,1453,1438.3713302732695
1987,1286,1593.5214328808495
1987,1186,1276.2732686439763
1987,1301,1689.9488012913903
1987,1144,1399.1670342742232
1987,1325,1503.7015697399183
1987,1384,1314.1513937802029
1987,1326,1656.9005613938273
1987,1248,1513.1084335261007
1987,1287,1388.6808937204166
1987,1339,1422.8382770042238
1987,1334,1379.9416818558454
1987,1365,1539.6298410939542
1987,1375,1501.210311715944
1987,1126,1255.9260782355948
1987,1403,1569.3376396745634
1987,1152,1403.6108730432536
1987,1423,1582.0816686169796
1987,1347,1389.5902677038796
1987,1429,1470.6276518868367
1987,1428,1572.8617284727882
1987,1437,1601.2499198942367
1987,1436,1248.1206713103084
1987,1172,1565.8288586579822
1987,1439,1497.593144968842
1987,1330,1443.3394878555755
1987,1443,1739.4710649925887
1987,1121,1240.7779473430319
1987,1455,1649.674604576251
1987,1249,1519.5614943633973
1987,1241,1539.5487714997694
1987,1440,1350.0784207854474
1987,1314,1927.161279501657
1987,1200,1477.0533472688833
1987,1323,1790.0973134626092
1987,1264,1169.5030878629605
1987,1458,1482.341409386872
1987,1104,1844.345074990341
1987,1160,1421.9930383277506
1987,1414,1517.5832038771412
1987,1181,1794.8557449220475
1987,1387,1614.9193183149894
1987,1183,1371.5340619820513
1987,1247,1564.8094783100735
1987,1284,1263.8226294744225
1987,1402,1309.033491938039
1987,1276,1736.4805416869494
1987,1178,1322.4330111806505
1987,1364,1549.3673589888608
1987,1338,1755.1792738962295
1987,1290,1456.2279079300479
1987,1376,1508.199472248559
1987,1378,1434.1693317458398
1987,1202,1463.893750410589
1987,1396,1847.3677411388794
1987,1180,1455.0057701144096
1987,1398,1485.4353989607034
1987,1399,1293.5493121425802
1987,1155,1733.0116055092471
1987,1258,1412.8855810113969
1987,1448,1532.8036030548778
1987,1464,1364.7775848499557
1987,1124,1534.3844549510047
1987,1341,1212.823052981378
1987,1130,1483.3469321575415
1987,1254,1336.345219839708
1987,1204,1535.5336455388085
1987,1151,1619.706323062267
1987,1233,1505.0868424581056
1987,1220,1335.7248095472778
1987,1246,1680.6602589001448
1987,1405,1377.4101749000858
1987,1280,1337.7625614355134
1987,1238,1448.7645327921407
1987,1308,1514.191332605597
1987,1431,1744.68143898988
1987,1253,1382.5393799181886
1987,1363,1574.5974399162105
1987,1348,1537.929335860638
1987,1373,1550.2292032443725
1987,1379,1582.8471719331853
1987,1270,1539.9660746510895
1987,1409,1706.8066864451853
1987,1331,1453.6121148823572
1987,1444,1390.9233098808556
1987,1434,1283.4643590198234
1987,1451,1386.238940767022
1987,1139,1414.2603170861655
1987,1442,1361.0339064099817
1987,1154,1408.6951930450002
1987,1456,1307.932410775748
1987,1229,1602.314522521175
1987,1227,1479.1239560352678
1987,1259,1448.154365986043
1987,1406,1360.3561707054953
1987,1261,1644.904494379074
1987,1272,1792.7847175178397
1987,1117,1581.4316499987474
1987,1273,1381.6651902157525
1987,1163,1436.9868835689413
1987,1318,1743.001963678566
1987,1360,1697.8343043019952
1987,1393,1852.8289123027325
1987,1419,1498.401876793776
1987,1418,1397.780401077792
1987,1281,1722.2842610909436
1987,1161,1421.9111516418814
1987,1109,1262.5095245904045
1987,1309,1746.537204734618
1987,1298,1784.446016315581
1987,1321,1317.0813626822899
1987,1285,1515.0205931157275
1987,1271,1090.9333762029742
1987,1353,1374.7249940327463
1987,1351,1380.7205884584794
1987,1359,1240.3235878669618
1987,1267,1694.2263653210657
1987,1361,1325.3704520854715
1987,1386,1589.8517681460019
1987,1400,1487.4927759301468
1987,1322,1393.1675899358877
1987,1433,1553.5036366001927
1987,1187,1379.913932419124
1987,1245,1539.7831519906954
1987,1111,1318.9919617877445
1987,1150,1510.3673769347686
1987,1119,1409.433360657731
1987,1141,1630.1045127142258
1987,1221,1333.534763118601
1987,1122,1560.0582089492164
1987,1185,1487.6695817340028
1987,1199,1600.3908970868113
1987,1201,1364.2327357825693
1987,1212,1438.2673766322966
1987,1197,1391.7448413074678
1987,1140,1659.9272891909147
1987,1292,1637.2343800051322
1987,1162,1421.7352387659862
1987,1319,1442.827792895834
1987,1239,1671.437711789281
1987,1320,1380.8208363621154
1987,1371,1528.0613655589232
1987,1349,1291.1941201101945
1987,1222,1630.2764308912094
1987,1382,1292.3833096561193
1987,1383,1286.8830754559003
1987,1385,1760.0200827815572
1987,1390,1497.1951782876893
1987,1425,1436.9041351241356
1987,1435,1534.7099036492393
1987,1463,1454.220451349722
1987,1441,1331.5164796560528
1987,1449,1626.973690105587
1987,1123,1422.2079045861515
1987,1103,1598.7511403763922
1987,1129,1608.3369639573768
1987,1209,1304.8209919217268
1987,1156,1719.6446076649465
1987,1336,1499.022849877342
1987,1174,1319.5959678830595
1987,1343,1499.7695789120435
1987,1232,1361.4949714920394
1987,1203,1389.1459241839627
1987,1110,1364.9172025180312
1987,1335,1556.2677266708743
1987,1283,1713.5552219468134
1987,1235,1572.3610349898725
1987,1166,1385.9082124949668
1987,1311,1301.0994941481808
1987,1256,1682.5578649844485
1987,1147,1280.576219229391
1987,1250,1429.4861991972368
1987,1266,1625.3110101004818
1987,1452,1733.7451416756992
1987,1269,1376.6709567090145
1987,1208,1652.5609278639195
1987,1310,1592.6291372782168
1987,1329,1452.8173357715702
1987,1333,1571.5380627645243
1987,1345,1791.635102231467
1987,1263,1322.5452657546864
1987,1352,1361.2798102374868
1987,1380,1592.4450044353366
1987,1446,1414.7810539139755
1987,1427,1384.804226040834
1987,1113,1459.5205209510102
1987,1408,1506.627041425285
1987,1410,1508.9554034566213
1987,1350,1561.1106277479364
1987,1450,1442.1383610651296
1987,1462,1626.9939236315233
1987,1131,1598.0367706654479
1987,1190,1252.158310989227
1987,1168,1580.7501858029093
1987,1179,1528.0495808013854
1987,1304,1554.613008808814
1987,1224,1610.5274940328045
1987,1356,1418.068497153189
1987,1426,1296.3365913010573
1987,1215,1400.0555743861446
1987,1132,1435.2362591878766
1987,1217,1307.719624735877
1987,1389,1596.379054992678
1987,1395,1709.9117755681466
1987,1461,1669.3301625993915
1987,1279,1551.809823160889
1987,1275,1492.9423192384606
1987,1293,1408.4606775281677
1987,1191,1457.5896379900375
1987,1299,1673.2615597876418
1987,1401,1606.1446901945274
1987,1175,1163.9616816591952
1987,1327,1400.9442894636552
1987,1207,1862.0620094871404
1987,1108,1325.97180103186
1987,1182,1438.5303007125008
1987,1274,1445.9039166949551
1987,1362,1406.7608203158109
1987,1164,1267.724846573402
1987,1118,1260.4719511205992
1987,1420,1405.759037555273
1987,1457,1359.331589410889
1987,1148,1338.781340670515
1987,1372,1585.535653200649
1987,1157,1383.7677337908392
1987,1421,1458.2153849578378
1987,1358,1487.1282104388652
1988,1228,1824.2192502587982
1988,1328,1890.492571615348
1988,1106,1269.1657305145611
1988,1354,1371.156191138816
1988,1112,1885.1847144087149
1988,1223,1349.885066064233
1988,1165,1531.2905081541014
1988,1432,1376.3365602974104
1988,1192,1623.0373780154262
1988,1447,1265.472176369137
1988,1218,1288.2752868903347
1988,1337,1568.533626183266
1988,1226,1465.2252751243784
1988,1242,1718.8623586135975
1988,1268,1647.768712603569
1988,1260,1476.6662488034578
1988,1133,1790.5132102346308
1988,1305,1472.9154739692933
1988,1424,1847.976377076468
1988,1307,1611.3811919186114
1988,1288,1284.7757603353655
1988,1344,1554.362419272983
1988,1438,1591.7088102327841
1988,1374,1745.9706615490372
1988,1411,1476.8347078263869
1988,1412,1613.11875032873
1988,1397,1603.6491028032171
1988,1417,1675.4336331637421
1988,1225,1457.4055607057348
1988,1116,1685.9295901774792
1988,1368,1227.9627835297333
1988,1120,1676.6349672015037
1988,1391,1452.4895736963085
1988,1135,1237.838880985832
1988,1306,1167.1580057524316
1988,1143,1403.2015072159606
1988,1388,1554.9268599972643
1988,1153,1466.858743383391
1988,1184,1569.6061304412324
1988,1159,1160.9791748940106
1988,1171,1514.8435488927234
1988,1216,1499.5297940685764
1988,1173,1446.3482965113064
1988,1134,1229.7838912363775
1988,1177,1794.0223519948997
1988,1296,1305.080899761103
1988,1193,1349.941609648182
1988,1265,1603.4150667192703
1988,1196,1722.2315563678278
1988,1416,1275.467406518623
1988,1206,1580.6343194775725
1988,1137,1504.6100838540067
1988,1210,1734.8192360343412
1988,1149,1480.8135890823776
1988,1211,1507.6489067885734
1988,1102,1317.5222677314634
1988,1234,1798.0490603927071
1988,1114,1638.6685304262553
1988,1332,1535.1792253515416
1988,1243,1746.4007297473145
1988,1317,1561.9077602233826
1988,1257,1781.5508818063672
1988,1231,1772.4232981021655
1988,1277,1506.8802207733925
1988,1145,1386.1077001564058
1988,1278,1449.1191873332286
1988,1453,1527.3813665206756
1988,1286,1575.6473057061216
1988,1186,1207.3428715998466
1988,1301,1797.098349492697
1988,1144,1321.3320102078046
1988,1325,1535.907390997748
1988,1384,1253.5378042258833
1988,1326,1636.7410881372139
1988,1248,1568.298940964642
1988,1287,1279.701223538653
1988,1339,1287.2444784233485
1988,1334,1245.3529324766093
1988,1365,1613.1703468816443
1988,1375,1530.0190742653951
1988,1126,1259.343169286489
1988,1403,1452.2979092316596
1988,1152,1350.736330957565
1988,1423,1529.6593919194725
1988,1347,1429.1751062888504
