Season,TeamA,TeamB,Label,Diff_Games,Diff_FGA,Diff_FGA3,Diff_FTA,Diff_OR,Diff_DR,Diff_Ast,Diff_TO,Diff_Stl,Diff_Blk,Diff_PF,Diff_NumOT,Diff_WinRate,Diff_FGPct,Diff_FG3Pct,Diff_FTPct,Diff_TotalReb,Diff_OffEff,Diff_DefEff,Diff_NetEff,Diff_TourneyApps,Diff_TourneyWins,Diff_TourneyWinRate,Diff_WinRate_H,Diff_WinRate_A,Diff_WinRate_N,Diff_HomeAdvantage,Diff_ConfStrengthIndex,Diff_ConfAvgScoreDiff,Diff_LateWinRate,Diff_LastNWinRate,Diff_LastNScoreDiff,Diff_WinRateTrend,Diff_RecentWinRate,Diff_SeedNum,Diff_Elo
2010,3132,3277,0,2,-0.08797653958944096,6.513196480938417,-0.5454545454545467,-1.3167155425219956,-2.5630498533724335,-0.4340175953079193,-1.9442815249266872,0.6217008797653953,-3.025415444770283,-2.2033235581622677,-0.0967741935483871,0.10850439882697949,0.013370537709833319,0.05564006446822772,0.09031575354156007,-3.879765395894431,10.293314352851581,2.232342350514813,8.060972002336769,-3.0,-9.0,-0.24705882352941178,0.25,0.010695187165775444,,0.23930481283422456,-0.24848484848484853,-4.180494092175509,0.20138888888888884,0.09999999999999998,4.5,0.20138888888888884,0.10909090909090902,7.0,-15.571636722713492
2010,3151,3329,0,0,-6.9375,2.78125,-0.1875,-2.40625,2.3125,1.03125,3.03125,0.25,-1.5,-3.65625,0.0,0.0625,-0.006683662434271431,0.03381297606530731,0.00047218147843031133,-0.09375,-4.820182716545617,-5.761483356473406,0.941300639927789,5.0,-1.0,-0.375,0.03361344537815125,0.025974025974025983,0.4,0.007639419404125269,-0.5272727272727272,-8.880232851581225,0.29605263157894735,0.30000000000000004,15.0,0.5281954887218044,0.3384615384615385,9.0,-33.35994591704684
2010,3343,3385,0,-2,-0.528571428571432,4.835714285714287,-6.480952380952379,-0.5476190476190474,1.042857142857141,0.6523809523809536,-0.8499999999999996,-0.5095238095238095,1.2761904761904765,0.2071428571428573,0.0,0.12857142857142856,0.018701281395050562,-0.00668170587603395,0.09287533530224612,0.4952380952380935,6.725648936502523,-4.16830370536826,10.893952641870783,-1.0,-1.0,,-0.005494505494505475,0.21904761904761905,,-0.22454212454212452,-0.5333333333333334,-7.631690668006627,0.2666666666666667,0.30000000000000004,10.2,0.2761904761904763,0.33333333333333337,5.0,-86.32820763557834
2010,3390,3415,1,0,5.3125,1.125,1.71875,3.71875,6.125,3.46875,-3.28125,-2.875,0.1875,-4.3125,-0.03125,0.4375,0.05569604529592276,0.02825301770203542,0.029984486651931985,9.84375,21.41426948468154,-11.97704755069364,33.39131703537518,10.0,24.0,0.6666666666666666,0.33333333333333337,0.5168067226890757,,-0.1834733893557423,0.5212121212121212,5.517186042741985,0.2222222222222222,0.19999999999999996,21.1,-0.4801587301587301,0.18181818181818177,-15.0,515.9414166664008
2010,3122,3397,0,0,-2.15625,1.28125,5.84375,-0.78125,-1.75,-5.4375,3.375,0.4375,-3.59375,2.5,0.09375,-0.46875,-0.07506732513638692,-0.10854170780304795,0.008124808212681689,-2.53125,-17.508902500057857,15.44782630077735,-32.95672880083521,-7.0,-49.0,-0.8448275862068966,-0.4375,-0.5476190476190477,0.0,0.11011904761904767,-0.7515151515151516,-10.031788876970886,-0.2569444444444444,-0.30000000000000004,-13.1,0.4216269841269842,-0.30000000000000004,15.0,-574.6549112373027
2010,3340,3401,0,-3,-0.494612068965516,10.08728448275862,-4.231681034482758,-0.6077586206896548,-0.2230603448275872,-1.3415948275862064,0.7349137931034484,-1.0409482758620694,-0.7898706896551726,-3.544181034482758,0.034482758620689655,-0.26400862068965514,-0.05256836104425272,-0.033367352018718544,-0.011809782753160358,-0.8308189655172384,-8.653833551075834,10.396180296284598,-19.050013847360432,-4.0,-6.0,,-0.2142857142857142,-0.25000000000000006,-0.25,0.035714285714285865,-0.6666666666666666,-9.946596851651659,-0.07309941520467833,-0.30000000000000004,-11.399999999999999,0.4333108412055781,-0.1688311688311689,13.0,-435.3085560549607
2010,3114,3210,1,0,-1.59375,0.4375,-4.78125,-4.28125,-2.15625,0.40625,-6.6875,-1.625,-0.03125,-0.5,0.0,0.09375,0.04222463552058303,0.05782678859601936,-0.012811025807048404,-6.4375,9.619231311757517,-0.49454508154521193,10.113776393302729,-4.0,-2.0,,0.025210084033613467,0.3128205128205128,-1.0,-0.28761042878689935,-0.35757575757575766,-7.175333260778893,0.3161764705882353,0.30000000000000004,14.799999999999999,0.46200980392156865,0.3090909090909091,5.0,29.168273590665194
2010,3163,3380,1,3,2.467672413793103,3.467672413793103,-1.5463362068965516,-2.530172413793103,6.556034482758619,8.261853448275861,-6.011853448275861,-2.900862068965518,2.1551724137931036,-8.713362068965516,0.0,0.27586206896551724,0.15099045383753784,0.050334764608128524,0.09872909698996657,4.025862068965516,34.31968191676201,-6.714772642037673,41.03445455879968,9.0,51.0,0.8793103448275862,0.0,0.46153846153846156,,-0.46153846153846156,0.8363636363636364,10.058835074603202,0.10526315789473684,0.09999999999999998,13.799999999999999,-0.44019138755980863,0.16666666666666663,-15.0,653.0027795502756
2010,3235,3250,1,0,-3.607142857142854,1.5357142857142847,-4.0,0.5714285714285712,-0.821428571428573,-0.2857142857142847,-1.7500000000000018,-3.8928571428571432,-0.6428571428571428,-1.25,-0.03571428571428571,-0.1428571428571429,0.02104522354628935,0.06418912457204068,0.0613144571050287,-0.25,10.881298128962683,6.960739013713223,3.9205591152494605,8.0,14.0,0.6086956521739131,-0.0625,-0.30000000000000004,-0.33333333333333337,0.23750000000000004,0.7878787878787878,10.106737315398714,-0.2941176470588235,-0.30000000000000004,-4.300000000000001,-0.3441176470588234,-0.36363636363636365,-9.0,96.58156229711904
2010,3280,3292,1,1,-0.2870967741935502,-4.839784946236559,0.7602150537634422,1.661290322580646,2.339784946236559,-3.2182795698924718,-0.09354838709677438,-3.112903225806452,1.5978494623655912,-2.1688172043010745,0.03118279569892473,-0.22043010752688175,-0.05754427398286499,-0.05719324405700682,-0.059314454901453484,4.001075268817203,-12.836383001315923,-3.500916722525375,-9.335466278790548,-1.0,1.0,0.1111111111111111,-0.17307692307692313,-0.1333333333333333,-0.8,-0.039743589743589824,0.3272727272727274,6.978877251857648,-0.4411764705882353,-0.5,-22.900000000000002,-0.48220211161387627,-0.5,-3.0,-94.6735841836421
2010,3304,3320,1,-1,1.4655913978494581,-0.20215053763440594,6.239784946236558,0.8204301075268816,2.4129032258064527,0.7010752688172026,-1.521505376344086,1.5881720430107515,1.186021505376344,-3.203225806451613,0.0,0.4505376344086022,0.05037505677049997,-0.005630630630630684,-0.08668592106663564,3.2333333333333343,11.093496635645934,-12.810393291743125,23.90388992738906,5.0,2.0,,0.33333333333333337,0.5882352941176471,0.16666666666666663,-0.2549019607843137,0.296969696969697,7.2127811089000575,0.2777777777777778,0.20000000000000007,3.6999999999999993,-0.4145299145299145,0.16666666666666663,-15.0,344.4127625123524
2010,3156,3323,0,-1,-5.135080645161288,4.787298387096776,-2.264112903225808,-0.35483870967741993,-1.4868951612903238,-2.485887096774194,0.4385080645161281,-3.138104838709678,-1.556451612903226,-2.033266129032258,0.0967741935483871,-0.2631048387096774,-0.03917493071554978,-0.04812701653329443,-0.008501423208223335,-1.8417338709677438,-6.789118509290944,8.259991512287485,-15.049110021578429,-11.0,-20.0,-0.6451612903225806,-0.16410256410256407,-0.22916666666666663,-0.5,0.06506410256410255,-0.4181818181818183,-6.709128432370138,-0.014619883040935644,0.20000000000000007,3.0,0.6007647323436798,0.08333333333333337,13.0,-310.24054695799623
2010,3326,3384,1,3,-1.7703984819734302,-2.30360531309298,2.675521821631879,-2.5407969639468693,4.44876660341556,2.5863377609108156,-2.8074003795066425,-1.2656546489563567,1.7504743833017078,-5.134724857685011,-0.09962049335863377,0.33396584440227706,0.056377465645758296,0.021858124693176273,0.10540401661456777,1.9079696394686891,13.516095642499508,-5.3142173833023065,18.830313025801814,1.0,7.0,0.4666666666666667,0.30714285714285705,0.2897727272727273,0.0,0.017370129870129758,0.5030303030303032,5.697148258982623,0.1568627450980392,0.09999999999999998,5.499999999999999,-0.39969834087481143,0.09090909090909094,-13.0,416.4267160535344
2010,3328,3355,1,3,8.015151515151516,-4.284848484848482,-3.6060606060606055,3.33030303030303,1.6484848484848484,-3.4757575757575747,-2.5636363636363626,-3.215151515151515,-0.3484848484848482,-0.027272727272727337,0.024242424242424246,-0.003030303030302939,-0.04124769545069512,-0.07350339762593178,0.004832214765100651,4.978787878787877,-4.858111332902709,5.396211918480958,-10.254323251383667,9.0,18.0,0.15517241379310343,-0.080952380952381,0.15384615384615385,0.0,-0.23479853479853485,0.8424242424242424,11.365433526930675,-0.17352941176470582,-0.30000000000000004,-21.5,-0.4427601809954751,-0.29370629370629364,-11.0,171.01378929538146
2010,3361,3400,1,-1,-3.960685483870968,-4.378024193548388,-7.68649193548387,-0.3125,-6.153225806451612,2.4375,1.3387096774193559,1.704637096774194,-0.674395161290323,-1.22883064516129,-0.12298387096774194,-0.01008064516129037,0.019044209103523613,-0.03820524412296561,0.015678491689407048,-6.465725806451616,-3.9790976076255617,-2.2535086334308687,-1.725588974194693,-8.0,-9.0,-0.02631578947368418,0.1071428571428571,-0.054545454545454564,-0.16666666666666663,0.16168831168831166,-0.18787878787878776,-5.558251053459273,0.05555555555555547,0.09999999999999998,4.6,0.14896214896214888,-0.02564102564102566,5.0,-84.48272339494497
2010,3241,3396,0,0,3.21875,2.5625,4.25,0.46875,2.75,-0.53125,-1.5625,-2.34375,-0.125,1.21875,-0.03125,0.0625,0.014561268133754857,-0.002895506188400454,0.06755957540099322,3.21875,9.17112028315782,5.095414678577683,4.075705604580136,-6.0,-2.0,-0.2222222222222222,0.10317460317460314,-0.01904761904761898,,0.12222222222222212,0.0181818181818183,-0.05969629892614725,0.011695906432748537,0.0,2.999999999999999,-0.1201722254353833,0.027972027972027913,1.0,31.073510533467697
2010,3301,3417,0,3,0.9969696969696997,3.872727272727273,0.8636363636363633,-1.045454545454545,1.3121212121212125,-1.9484848484848492,1.2030303030303031,-0.6333333333333329,-0.5878787878787879,-1.2787878787878775,0.0,-0.1272727272727272,-0.04635101967643518,0.011738526865915366,0.10791014295439072,0.2666666666666657,-5.5024403352153115,4.540859829442454,-10.043300164657765,3.0,4.0,0.02941176470588236,-0.04166666666666663,-0.4120879120879121,0.5,0.37042124542124555,0.12121212121212122,3.4005440388310206,-0.26006191950464397,-0.20000000000000007,-12.6,-0.2552542271969517,-0.16666666666666674,1.0,-92.85027780543942
2010,3177,3435,0,0,4.71875,1.5625,-2.9375,1.96875,1.59375,0.53125,0.6875,2.1875,1.6875,-1.0,0.03125,-0.03125,-0.033279453682188265,-0.08616086160861608,0.07821286302252928,3.5625,-5.031568632397878,-0.8220444958422206,-4.2095241365556575,-4.0,-14.0,-0.25705329153605017,0.1071428571428571,-0.18681318681318687,0.08333333333333337,0.29395604395604397,-0.018181818181818188,-0.8629237706949953,-0.02573529411764708,0.0,-1.3,0.024264705882352966,0.0,5.0,-38.791037776705025
2010,3436,3458,1,0,4.032258064516128,1.67741935483871,2.2258064516129004,3.193548387096774,-0.12903225806451601,-0.29032258064516014,-1.580645161290322,0.9677419354838701,0.12903225806451601,-2.612903225806452,-0.0967741935483871,0.12903225806451613,-0.025295686748200708,0.006029261019476262,0.058260827094424594,3.0645161290322633,5.406783161864851,-1.2145815993484774,6.621364761213329,-1.0,0.0,0.0,0.1071428571428571,0.08571428571428574,0.33333333333333337,0.021428571428571352,-0.4303030303030304,-5.651714718285828,0.22352941176470587,0.4,9.5,0.17352941176470582,0.40909090909090906,3.0,7.042875998275804
2010,3249,3452,0,-2,8.142717497556212,5.997067448680353,-1.3802541544477016,-0.6285434995112418,0.9736070381231698,4.907135874877811,0.027370478983382185,-1.260997067448681,-2.364613880742913,0.9902248289345081,-0.030303030303030304,-0.07429130009775176,0.02086347945335032,-6.6133629612052935e-06,0.041709435452033095,0.3450635386119316,4.5313309516460265,11.984126709467034,-7.452795757821008,-3.0,-2.0,,0.0,-0.050000000000000044,0.0,0.050000000000000044,-0.5939393939393941,-7.990995724210649,0.0643274853801169,0.0,6.8,0.3309941520467836,0.022727272727272707,11.0,-247.9287768835859
2010,3438,3453,0,0,6.466666666666669,-4.633333333333333,4.366666666666667,3.4000000000000004,4.5,-7.066666666666665,0.23333333333333428,-1.3000000000000007,1.8666666666666667,0.6333333333333329,0.06666666666666668,-0.16666666666666674,-0.06926090896328158,-0.11196072878315871,-0.014086097759567151,7.900000000000006,-11.396376213701046,2.071100420586177,-13.467476634287223,0.0,5.0,0.2556818181818182,-0.17279411764705888,-0.18571428571428572,,0.012920168067226845,0.4666666666666668,7.7685082119863775,-0.0980392156862745,-0.30000000000000004,-11.0,0.16862745098039222,-0.21818181818181825,-7.0,7.8530134179072775
2010,3190,3462,0,2,7.145717463848726,2.6896551724137936,3.0422691879866512,1.3426028921023345,-1.3937708565072278,-1.0634037819799769,1.2113459399332562,2.325917686318131,-1.8264738598442718,3.0656284760845374,-0.03670745272525028,-0.1546162402669633,-0.038275912393894884,-0.010079074792621545,0.08195828938863003,-0.05116796440488969,-3.465114435445429,10.872324861203538,-14.337439296648967,-5.0,-4.0,-0.36363636363636365,0.1333333333333333,-0.3375,-0.25,0.4708333333333333,-0.31515151515151507,-3.099373917081591,-0.052631578947368474,0.0,1.0999999999999996,0.29993252361673417,-0.08333333333333337,11.0,-248.02622920747967
2010,3124,3207,1,2,-3.9229166666666657,-11.410416666666666,4.466666666666665,-3.5791666666666675,11.595833333333335,-1.1791666666666671,0.5749999999999993,-6.397916666666667,4.65,-3.908333333333335,-0.06875,-0.08125000000000004,0.06765242540701583,-0.030416061983520648,0.008132465870307248,8.016666666666666,2.6636275848323407,-4.7078732678504736,7.371500852682814,8.0,15.0,,-0.11764705882352944,-0.33333333333333326,0.46666666666666673,0.21568627450980382,0.08484848484848473,1.9001191869383112,-0.20915032679738554,-0.09999999999999998,-3.5999999999999996,-0.291567909214968,-0.08461538461538454,-1.0,49.347968758967454
2010,3181,3261,1,3,3.5086206896551744,1.8480603448275854,-0.6713362068965516,3.7532327586206904,0.0765086206896548,-0.3706896551724146,5.526939655172415,4.168103448275861,1.3502155172413794,3.135775862068966,-0.20689655172413793,0.15409482758620685,0.003219244194529569,-0.007069598366556851,-0.05652754248164693,3.8297413793103487,-3.9656088220912693,-1.2488981587696912,-2.716710663321578,1.0,5.0,0.011904761904761862,0.19444444444444442,0.0,1.0,0.19444444444444442,0.030303030303030276,0.1964560089212446,0.35686274509803917,0.30000000000000004,-1.9000000000000004,0.4187675070028011,0.21818181818181825,-5.0,129.952207085385
2010,3199,3385,1,0,-2.8999999999999986,5.400000000000002,-0.466666666666665,-0.43333333333333357,1.6666666666666643,1.200000000000001,3.9333333333333353,-1.0333333333333332,0.6666666666666665,2.2333333333333325,0.0,0.033333333333333326,0.01975163569366467,0.011280741471720701,0.09879781720961744,1.2333333333333272,3.6316974880257646,1.8027112648182708,1.8289862232074938,5.0,6.0,0.038461538461538436,0.008928571428571397,0.10389610389610393,0.0,-0.09496753246753253,0.048484848484848464,1.0593797796162399,0.06666666666666676,0.10000000000000009,1.4000000000000004,0.05833333333333346,0.2222222222222222,-3.0,81.1192406811731
2010,3208,3329,1,-1,-5.599798387096776,-2.184475806451612,-0.19959677419354804,0.308467741935484,-1.210685483870968,0.2762096774193541,3.57157258064516,2.05241935483871,2.074596774193548,-3.326612903225806,-0.029233870967741937,0.05443548387096775,-0.020052431704569496,-0.02925292804501395,-0.05161464386518344,-0.9022177419354875,-9.961772643423203,-15.077286746698903,5.1155141032757,10.0,18.0,0.125,0.05882352941176472,0.037878787878787956,-0.09999999999999998,0.020944741532976763,-0.06666666666666654,-1.037195416243316,-0.07894736842105265,0.0,5.9,-0.22180451127819556,0.038461538461538436,1.0,-13.215558974124406
2010,3211,3401,1,-1,3.4586693548387046,3.253024193548388,-2.416330645161292,0.7137096774193541,1.930443548387096,3.32358870967742,0.23991935483870996,1.191532258064516,-0.45060483870967705,-5.341733870967742,0.03225806451612903,0.08971774193548387,0.020251385792941,-0.036189477482353516,0.044933789614640784,2.6441532258064484,4.775194126797032,-5.515008461944404,10.290202588741437,-2.0,-5.0,-0.26666666666666666,0.1428571428571429,0.25,-0.5,-0.1071428571428571,-0.2969696969696969,-7.112445087394682,0.3157894736842105,0.09999999999999998,15.500000000000002,0.5055330634278004,0.2857142857142857,5.0,-102.08805011751679
2010,3246,3277,1,1,3.298387096774192,1.56149193548387,3.78125,-0.03830645161290391,-2.97782258064516,-2.880040322580646,-1.8618951612903238,3.695564516129032,-2.169354838709677,0.11391129032258007,-0.0655241935483871,0.07157258064516125,-0.0004915498118704953,-0.013825238637925008,0.04049836995368461,-3.016129032258064,4.729497093322223,-5.192287321026768,9.921784414348991,-4.0,-9.0,-0.1470588235294118,0.25,-0.13636363636363635,-0.08333333333333337,0.38636363636363635,0.048484848484848464,2.202530095911017,0.03472222222222221,-0.20000000000000007,-4.300000000000001,-0.0890873015873016,-0.13333333333333341,-1.0,10.8302904350071
2010,3234,3390,0,0,-1.46875,2.8125,-1.78125,-1.875,-4.4375,-4.0625,2.71875,0.90625,-0.0625,1.8125,0.09375,-0.375,-0.06133106820762163,0.02831965907772227,0.036339699543724846,-6.3125,-14.61646512947074,14.539895798490178,-29.156360927960918,-5.0,-21.0,-0.36666666666666664,-0.25,-0.564935064935065,,0.31493506493506496,0.042424242424242475,1.0015579339987593,-0.3125,-0.19999999999999996,-18.6,0.10416666666666663,-0.25,7.0,-292.8701848609812
2010,3173,3397,0,-6,0.2259615384615401,3.33653846153846,1.5649038461538467,-0.58173076923077,0.07692307692307665,-1.1322115384615383,2.05528846153846,0.9182692307692308,-2.4230769230769234,1.6706730769230766,0.11538461538461539,-0.1298076923076923,-0.041658384301732965,-0.06554325367432062,0.021418064547687465,-0.5048076923076934,-9.896334593677565,-0.16153093181647193,-9.734803661861093,-12.0,-49.0,,-0.15384615384615385,-0.0641025641025641,-0.4,-0.08974358974358976,-0.24242424242424254,-5.117243604538019,-0.19444444444444442,-0.19999999999999996,-1.299999999999999,-0.06587301587301586,-0.19999999999999996,7.0,-255.24307910402126
2010,3163,3396,1,0,2.40625,1.34375,0.71875,-2.59375,5.8125,6.90625,-2.90625,0.1875,1.5,-4.0625,-0.125,0.25,0.12275636954320973,0.009319965453794488,0.07716944976731455,3.21875,24.22973589145961,-13.838291123488403,38.068027014948015,5.0,49.0,0.657088122605364,0.2142857142857143,0.2666666666666667,,-0.05238095238095242,0.22424242424242435,4.254319833843024,0.2222222222222222,0.19999999999999996,16.5,-0.06349206349206349,0.18181818181818177,-7.0,419.5573079132421
2010,3235,3453,1,-2,-2.7238095238095212,2.9523809523809526,-1.821428571428573,0.7142857142857135,4.485714285714284,-4.4761904761904745,-1.8119047619047617,-6.659523809523811,0.573809523809524,-3.0047619047619047,0.0023809523809523794,-0.1166666666666667,-0.036479585290117245,0.016957317660660942,-0.016536450797692615,5.200000000000003,-0.311715838156303,3.1373576002915797,-3.4490734384478827,0.0,12.0,0.42687747035573126,0.0,-0.2857142857142857,,0.2857142857142857,0.503030303030303,8.60924761930845,-0.11764705882352933,-0.20000000000000007,-8.600000000000001,-0.034313725490195957,-0.18181818181818188,-8.0,41.127493423149645
2010,3280,3326,1,-3,3.3187855787476224,5.72296015180266,-4.159392789373811,2.573055028462999,-3.22296015180266,-2.3927893738140416,1.1299810246679325,0.9753320683111948,0.1527514231499052,4.005692599620495,0.03510436432637571,-0.26944971537001894,-0.05090585266907438,-0.08247508305647844,-0.0806573323203037,-0.6499051233396571,-10.598319784188476,-2.053007651074182,-8.545312133114294,-3.0,-3.0,-0.022222222222222254,-0.19999999999999996,-0.12727272727272732,-0.8,-0.07272727272727264,0.048484848484848464,2.202530095911017,-0.32352941176470584,-0.4,-7.999999999999999,-0.11568627450980384,-0.31818181818181823,5.0,-187.55806092017792
2010,3304,3417,1,0,0.3999999999999986,9.333333333333334,5.600000000000001,-3.0666666666666664,3.5666666666666664,0.29999999999999893,-2.933333333333332,-2.4000000000000004,0.6333333333333333,-4.366666666666667,0.0,0.2333333333333334,0.027281040821789726,0.003984753984753953,0.07578505112943523,0.5,12.819510654613381,-0.266552175312583,13.086062829925964,0.0,-3.0,-0.2142857142857143,0.125,0.3571428571428571,0.16666666666666663,-0.2321428571428571,0.15757575757575748,4.241283446153092,0.1549707602339181,0.0,-0.8000000000000007,-0.15272154745838962,0.08333333333333326,-7.0,131.7419614791986
