Season,TeamID,RegGames,RegWinRate,RegPtsFor,RegPtsAgainst,RegScoreDiff,RegLateWinRate,RegLateScoreDiff,FGPct,FG3Pct,FTPct,PossProxy,SeedNum,MasseyMean,MasseyStd,MasseyBest,PriorTGames,PriorTWinRate
1985,1168,29,0.5517241379310345,69.03448275862068,67.93103448275862,1.103448275862069,0.5833333333333334,0.5833333333333334,,,,,,,,,,
1985,1171,25,0.2,62.44,72.8,-10.36,0.25,-5.583333333333333,,,,,,,,,,
1985,1172,27,0.2962962962962963,66.55555555555556,69.66666666666667,-3.111111111111111,0.25,-2.4166666666666665,,,,,,,,,,
1985,1173,28,0.6785714285714286,69.53571428571429,64.60714285714286,4.928571428571429,0.5833333333333334,0.5,,,,,9.0,,,,0.0,
1985,1174,25,0.44,68.4,73.16,-4.76,0.4166666666666667,-4.75,,,,,,,,,,
1985,1175,25,0.4,68.76,72.48,-3.72,0.5833333333333334,-0.25,,,,,,,,,,
1985,1177,27,0.6666666666666666,71.66666666666667,64.0,7.666666666666667,0.5,6.0,,,,,10.0,,,,0.0,
1985,1178,27,0.5555555555555556,73.70370370370371,73.44444444444444,0.25925925925925924,0.6666666666666666,0.16666666666666666,,,,,,,,,,
1985,1179,24,0.375,65.20833333333333,68.45833333333333,-3.25,0.25,-5.25,,,,,,,,,,
1985,1180,28,0.35714285714285715,66.96428571428571,72.21428571428571,-5.25,0.4166666666666667,-3.75,,,,,,,,,,
1985,1181,29,0.7586206896551724,79.24137931034483,67.89655172413794,11.344827586206897,0.6666666666666666,8.166666666666666,,,,,3.0,,,,0.0,
1985,1182,27,0.3333333333333333,63.51851851851852,71.11111111111111,-7.592592592592593,0.4166666666666667,-9.583333333333334,,,,,,,,,,
1985,1183,27,0.6296296296296297,74.51851851851852,70.44444444444444,4.074074074074074,0.6666666666666666,3.5,,,,,,,,,,
1985,1184,25,0.48,64.2,64.68,-0.48,0.5833333333333334,0.0,,,,,,,,,,
1985,1185,27,0.5185185185185185,75.18518518518519,74.29629629629629,0.8888888888888888,0.5,-0.3333333333333333,,,,,,,,,,
1985,1186,23,0.34782608695652173,64.56521739130434,71.91304347826087,-7.3478260869565215,0.4166666666666667,-3.0,,,,,,,,,,
1985,1187,25,0.16,63.76,73.32,-9.56,0.08333333333333333,-9.0,,,,,,,,,,
1985,1190,26,0.3076923076923077,66.1923076923077,73.38461538461539,-7.1923076923076925,0.5,-2.0,,,,,,,,,,
1985,1191,27,0.4074074074074074,70.74074074074075,74.37037037037037,-3.6296296296296298,0.25,-4.916666666666667,,,,,,,,,,
1985,1192,28,0.6785714285714286,67.89285714285714,64.71428571428571,3.1785714285714284,0.8333333333333334,5.666666666666667,,,,,16.0,,,,0.0,
1985,1193,27,0.37037037037037035,74.11111111111111,78.70370370370371,-4.592592592592593,0.3333333333333333,-6.25,,,,,,,,,,
1985,1196,28,0.6071428571428571,72.39285714285714,68.42857142857143,3.9642857142857144,0.4166666666666667,-1.6666666666666667,,,,,,,,,,
1985,1197,24,0.3333333333333333,73.20833333333333,78.29166666666667,-5.083333333333333,0.4166666666666667,-0.08333333333333333,,,,,,,,,,
1985,1199,26,0.38461538461538464,74.53846153846153,73.61538461538461,0.9230769230769231,0.5,3.3333333333333335,,,,,,,,,,
1985,1200,30,0.6333333333333333,67.26666666666667,63.733333333333334,3.533333333333333,0.5,1.8333333333333333,,,,,,,,,,
1985,1201,28,0.7142857142857143,59.464285714285715,54.67857142857143,4.785714285714286,0.75,7.833333333333333,,,,,,,,,,
1985,1202,26,0.19230769230769232,61.88461538461539,69.0,-7.115384615384615,0.25,-8.25,,,,,,,,,,
1985,1203,27,0.48148148148148145,69.85185185185185,65.77777777777777,4.074074074074074,0.4166666666666667,2.6666666666666665,,,,,,,,,,
1985,1204,25,0.8,68.8,59.72,9.08,0.75,9.666666666666666,,,,,,,,,,
1985,1206,28,0.6071428571428571,78.46428571428571,73.39285714285714,5.071428571428571,0.75,7.583333333333333,,,,,,,,,,
1985,1207,27,0.9259259259259259,75.74074074074075,60.074074074074076,15.666666666666666,0.9166666666666666,15.5,,,,,1.0,,,,0.0,
1985,1208,27,0.7037037037037037,77.5925925925926,68.18518518518519,9.407407407407407,0.6666666666666666,4.0,,,,,6.0,,,,0.0,
1985,1209,26,0.038461538461538464,66.07692307692308,84.57692307692308,-18.5,0.0,-15.583333333333334,,,,,,,,,,
1985,1210,31,0.7741935483870968,70.90322580645162,61.54838709677419,9.35483870967742,0.75,5.25,,,,,2.0,,,,0.0,
1985,1211,25,0.48,56.96,58.36,-1.4,0.3333333333333333,-2.8333333333333335,,,,,,,,,,
1985,1212,24,0.25,61.333333333333336,72.66666666666667,-11.333333333333334,0.3333333333333333,-11.75,,,,,,,,,,
1985,1215,25,0.32,65.28,68.6,-3.32,0.5,-0.8333333333333334,,,,,,,,,,
1985,1216,26,0.23076923076923078,65.5,75.42307692307692,-9.923076923076923,0.25,-8.416666666666666,,,,,,,,,,
1985,1217,21,0.5714285714285714,64.76190476190476,64.0952380952381,0.6666666666666666,0.3333333333333333,-3.9166666666666665,,,,,,,,,,
1985,1218,28,0.35714285714285715,69.46428571428571,73.07142857142857,-3.607142857142857,0.5,0.0,,,,,,,,,,
1985,1220,26,0.4230769230769231,72.5,73.88461538461539,-1.3846153846153846,0.4166666666666667,-0.08333333333333333,,,,,,,,,,
1985,1221,27,0.2962962962962963,68.85185185185185,75.03703703703704,-6.185185185185185,0.4166666666666667,-4.583333333333333,,,,,,,,,,
1985,1222,26,0.5,77.23076923076923,76.65384615384616,0.5769230769230769,0.25,-3.1666666666666665,,,,,,,,,,
1985,1223,25,0.68,68.32,63.72,4.6,0.6666666666666666,4.5,,,,,,,,,,
1985,1224,26,0.6153846153846154,66.5,63.03846153846154,3.4615384615384617,0.75,9.916666666666666,,,,,,,,,,
1985,1225,26,0.19230769230769232,70.96153846153847,77.88461538461539,-6.923076923076923,0.16666666666666666,-6.833333333333333,,,,,,,,,,
1985,1226,28,0.35714285714285715,74.25,76.25,-2.0,0.5,1.0833333333333333,,,,,,,,,,
1985,1227,26,0.5,70.15384615384616,74.03846153846153,-3.8846153846153846,0.4166666666666667,-6.5,,,,,,,,,,
1985,1228,31,0.7419354838709677,68.2258064516129,57.354838709677416,10.870967741935484,0.6666666666666666,8.0,,,,,3.0,,,,0.0,
1985,1229,27,0.7407407407407407,71.5925925925926,65.62962962962963,5.962962962962963,0.6666666666666666,5.166666666666667,,,,,9.0,,,,0.0,
1985,1231,28,0.5357142857142857,70.17857142857143,65.67857142857143,4.5,0.3333333333333333,-2.75,,,,,,,,,,
1985,1232,26,0.4230769230769231,76.38461538461539,78.6923076923077,-2.3076923076923075,0.3333333333333333,-4.75,,,,,,,,,,
1985,1233,29,0.8620689655172413,74.44827586206897,67.10344827586206,7.344827586206897,0.75,5.833333333333333,,,,,13.0,,,,0.0,
1985,1234,30,0.6666666666666666,69.73333333333333,59.266666666666666,10.466666666666667,0.5,4.416666666666667,,,,,8.0,,,,0.0,
1985,1235,29,0.5862068965517241,71.93103448275862,68.17241379310344,3.7586206896551726,0.5,1.25,,,,,13.0,,,,0.0,
1985,1238,24,0.3333333333333333,66.66666666666667,72.70833333333333,-6.041666666666667,0.4166666666666667,-2.0,,,,,,,,,,
1985,1239,27,0.48148148148148145,68.70370370370371,66.88888888888889,1.8148148148148149,0.5,-0.4166666666666667,,,,,,,,,,
1985,1241,26,0.46153846153846156,62.07692307692308,63.80769230769231,-1.7307692307692308,0.5833333333333334,0.25,,,,,,,,,,
1985,1242,30,0.7666666666666667,76.03333333333333,70.4,5.633333333333334,0.75,4.75,,,,,3.0,,,,0.0,
1985,1243,26,0.46153846153846156,68.42307692307692,67.65384615384616,0.7692307692307693,0.3333333333333333,-4.666666666666667,,,,,,,,,,
1985,1245,28,0.5714285714285714,72.25,70.89285714285714,1.3571428571428572,0.5,-0.25,,,,,,,,,,
1985,1246,28,0.5714285714285714,65.60714285714286,63.25,2.357142857142857,0.5833333333333334,2.4166666666666665,,,,,12.0,,,,0.0,
1985,1247,28,0.5357142857142857,73.57142857142857,74.85714285714286,-1.2857142857142858,0.5,-3.6666666666666665,,,,,,,,,,
1985,1248,26,0.5,63.0,64.03846153846153,-1.0384615384615385,0.5833333333333334,3.0833333333333335,,,,,,,,,,
1985,1249,30,0.6333333333333333,74.66666666666667,67.1,7.566666666666666,0.6666666666666666,10.083333333333334,,,,,,,,,,
1985,1250,29,0.3793103448275862,65.75862068965517,70.20689655172414,-4.448275862068965,0.4166666666666667,-4.333333333333333,,,,,16.0,,,,0.0,
1985,1253,25,0.08,64.04,75.08,-11.04,0.16666666666666666,-11.75,,,,,,,,,,
1985,1254,24,0.4583333333333333,74.0,74.79166666666667,-0.7916666666666666,0.5,-1.8333333333333333,,,,,,,,,,
1985,1256,28,0.9285714285714286,77.5,64.82142857142857,12.678571428571429,0.9166666666666666,9.25,,,,,5.0,,,,0.0,
1985,1257,28,0.5,68.67857142857143,68.85714285714286,-0.17857142857142858,0.5,1.4166666666666667,,,,,,,,,,
1985,1258,23,0.30434782608695654,66.6086956521739,71.3913043478261,-4.782608695652174,0.25,-7.333333333333333,,,,,,,,,,
1985,1259,27,0.5185185185185185,69.77777777777777,69.70370370370371,0.07407407407407407,0.5,-0.9166666666666666,,,,,,,,,,
1985,1260,30,0.8333333333333334,85.83333333333333,79.06666666666666,6.766666666666667,1.0,11.833333333333334,,,,,4.0,,,,0.0,
1985,1261,28,0.6785714285714286,74.07142857142857,69.10714285714286,4.964285714285714,0.5833333333333334,2.4166666666666665,,,,,4.0,,,,0.0,
1985,1263,27,0.37037037037037035,68.51851851851852,74.51851851851852,-6.0,0.5,-3.5,,,,,,,,,,
1985,1264,28,0.2857142857142857,64.39285714285714,68.53571428571429,-4.142857142857143,0.25,-3.0,,,,,,,,,,
1985,1265,28,0.5714285714285714,62.607142857142854,58.857142857142854,3.75,0.75,6.833333333333333,,,,,,,,,,
1985,1266,28,0.6428571428571429,65.75,59.5,6.25,0.5833333333333334,2.4166666666666665,,,,,,,,,,
1985,1267,31,0.6129032258064516,74.03225806451613,68.96774193548387,5.064516129032258,0.8333333333333334,8.416666666666666,,,,,15.0,,,,0.0,
1985,1268,33,0.6666666666666666,71.87878787878788,66.03030303030303,5.848484848484849,0.5,2.0833333333333335,,,,,5.0,,,,0.0,
1985,1269,27,0.4444444444444444,64.96296296296296,67.03703703703704,-2.074074074074074,0.5,0.4166666666666667,,,,,,,,,,
1985,1270,24,0.5833333333333334,74.875,73.04166666666667,1.8333333333333333,0.75,7.166666666666667,,,,,,,,,,
1985,1271,25,0.08,59.28,77.4,-18.12,0.0,-17.833333333333332,,,,,,,,,,
1985,1272,29,0.896551724137931,75.13793103448276,64.6896551724138,10.448275862068966,0.8333333333333334,7.666666666666667,,,,,2.0,,,,0.0,
1985,1273,28,0.7142857142857143,79.03571428571429,71.03571428571429,8.0,0.8333333333333334,8.25,,,,,15.0,,,,0.0,
1985,1275,28,0.6428571428571429,72.85714285714286,68.42857142857143,4.428571428571429,0.75,4.0,,,,,12.0,,,,0.0,
1985,1276,28,0.8928571428571429,79.75,69.10714285714286,10.642857142857142,1.0,12.083333333333334,,,,,1.0,,,,0.0,
1985,1277,28,0.6785714285714286,72.39285714285714,66.10714285714286,6.285714285714286,0.5833333333333334,3.5833333333333335,,,,,10.0,,,,0.0,
1985,1278,28,0.4642857142857143,66.21428571428571,69.39285714285714,-3.1785714285714284,0.16666666666666666,-6.583333333333333,,,,,,,,,,
1985,1279,25,0.32,58.2,66.76,-8.56,0.3333333333333333,-8.916666666666666,,,,,,,,,,
1985,1280,26,0.4230769230769231,64.1923076923077,64.53846153846153,-0.34615384615384615,0.3333333333333333,-3.9166666666666665,,,,,,,,,,
1985,1281,29,0.5517241379310345,70.93103448275862,70.13793103448276,0.7931034482758621,0.6666666666666666,1.5833333333333333,,,,,,,,,,
1985,1283,26,0.5,69.46153846153847,67.8076923076923,1.6538461538461537,0.75,5.083333333333333,,,,,,,,,,
1985,1284,24,0.375,70.08333333333333,74.125,-4.041666666666667,0.3333333333333333,-2.0,,,,,,,,,,
1985,1285,25,0.72,69.6,63.92,5.68,0.5833333333333334,2.25,,,,,,,,,,
1985,1286,25,0.36,69.44,71.16,-1.72,0.4166666666666667,-1.3333333333333333,,,,,,,,,,
1985,1287,23,0.13043478260869565,61.391304347826086,73.6086956521739,-12.217391304347826,0.16666666666666666,-6.916666666666667,,,,,,,,,,
1985,1288,26,0.07692307692307693,69.1923076923077,92.42307692307692,-23.23076923076923,0.16666666666666666,-13.0,,,,,,,,,,
1985,1290,22,0.5,79.04545454545455,73.86363636363636,5.181818181818182,0.5,4.666666666666667,,,,,,,,,,
1985,1292,26,0.5,67.23076923076923,67.11538461538461,0.11538461538461539,0.75,2.75,,,,,15.0,,,,0.0,
1985,1293,24,0.6666666666666666,66.125,59.583333333333336,6.541666666666667,0.5,3.0833333333333335,,,,,,,,,,
1985,1296,25,0.36,67.36,73.0,-5.64,0.3333333333333333,-5.833333333333333,,,,,,,,,,
1985,1298,28,0.8214285714285714,78.21428571428571,67.32142857142857,10.892857142857142,0.8333333333333334,9.583333333333334,,,,,13.0,,,,0.0,
1985,1299,24,0.6666666666666666,70.95833333333333,67.45833333333333,3.5,0.75,8.0,,,,,16.0,,,,0.0,
1985,1301,29,0.6896551724137931,74.0,65.27586206896552,8.724137931034482,0.75,4.416666666666667,,,,,3.0,,,,0.0,
1985,1304,25,0.48,70.16,68.92,1.24,0.25,-2.4166666666666665,,,,,,,,,,
1985,1305,28,0.6785714285714286,78.03571428571429,74.82142857142857,3.2142857142857144,0.8333333333333334,5.416666666666667,,,,,14.0,,,,0.0,
1985,1306,29,0.2413793103448276,58.6551724137931,65.89655172413794,-7.241379310344827,0.3333333333333333,-8.0,,,,,,,,,,
1985,1307,29,0.5862068965517241,69.65517241379311,66.65517241379311,3.0,0.5,-3.3333333333333335,,,,,,,,,,
1985,1308,27,0.25925925925925924,69.14814814814815,76.33333333333333,-7.185185185185185,0.08333333333333333,-9.0,,,,,,,,,,
1985,1309,29,0.3448275862068966,65.86206896551724,70.93103448275862,-5.068965517241379,0.4166666666666667,-5.083333333333333,,,,,,,,,,
1985,1310,27,0.5555555555555556,69.66666666666667,69.51851851851852,0.14814814814814814,0.6666666666666666,1.5833333333333333,,,,,,,,,,
1985,1311,23,0.6521739130434783,72.08695652173913,66.95652173913044,5.130434782608695,0.75,6.166666666666667,,,,,,,,,,
1985,1314,31,0.7419354838709677,74.74193548387096,67.09677419354838,7.645161290322581,0.75,8.0,,,,,2.0,,,,0.0,
1985,1317,26,0.15384615384615385,63.07692307692308,77.23076923076923,-14.153846153846153,0.25,-12.166666666666666,,,,,,,,,,
1985,1318,28,0.7142857142857143,77.10714285714286,69.32142857142857,7.785714285714286,1.0,10.666666666666666,,,,,14.0,,,,0.0,
1985,1319,26,0.5384615384615384,68.26923076923077,69.92307692307692,-1.6538461538461537,0.5,-4.083333333333333,,,,,,,,,,
1985,1320,24,0.3333333333333333,63.75,68.83333333333333,-5.083333333333333,0.3333333333333333,-5.333333333333333,,,,,,,,,,
1985,1321,26,0.15384615384615385,55.11538461538461,66.1923076923077,-11.076923076923077,0.16666666666666666,-12.083333333333334,,,,,,,,,,
1985,1322,24,0.041666666666666664,66.5,81.20833333333333,-14.708333333333334,0.0,-14.583333333333334,,,,,,,,,,
1985,1323,28,0.7142857142857143,69.85714285714286,62.285714285714285,7.571428571428571,0.75,5.333333333333333,,,,,7.0,,,,0.0,
1985,1325,27,0.7407407407407407,67.55555555555556,63.0,4.555555555555555,0.8333333333333334,6.833333333333333,,,,,14.0,,,,0.0,
1985,1326,28,0.6785714285714286,77.78571428571429,73.10714285714286,4.678571428571429,0.5833333333333334,2.4166666666666665,,,,,4.0,,,,0.0,
1985,1327,22,0.13636363636363635,65.54545454545455,75.45454545454545,-9.909090909090908,0.08333333333333333,-13.0,,,,,,,,,,
1985,1328,30,0.8333333333333334,89.83333333333333,76.53333333333333,13.3,0.9166666666666666,11.083333333333334,,,,,1.0,,,,0.0,
1985,1329,26,0.4230769230769231,74.07692307692308,74.76923076923077,-0.6923076923076923,0.08333333333333333,-8.166666666666666,,,,,,,,,,
1985,1330,29,0.6206896551724138,73.3103448275862,71.34482758620689,1.9655172413793103,0.5833333333333334,1.0833333333333333,,,,,12.0,,,,0.0,
1985,1331,29,0.4827586206896552,74.37931034482759,73.13793103448276,1.2413793103448276,0.6666666666666666,4.75,,,,,,,,,,
1985,1332,29,0.4482758620689655,61.724137931034484,62.89655172413793,-1.1724137931034482,0.5,-0.08333333333333333,,,,,,,,,,
1985,1333,29,0.7241379310344828,61.89655172413793,57.241379310344826,4.655172413793103,0.5833333333333334,1.4166666666666667,,,,,10.0,,,,0.0,
1985,1334,26,0.2692307692307692,63.30769230769231,72.42307692307692,-9.115384615384615,0.16666666666666666,-14.916666666666666,,,,,,,,,,
1985,1335,26,0.5,68.34615384615384,67.26923076923077,1.0769230769230769,0.75,6.166666666666667,,,,,15.0,,,,0.0,
1985,1336,24,0.20833333333333334,63.583333333333336,71.83333333333333,-8.25,0.25,-6.25,,,,,,,,,,
1985,1337,27,0.7407407407407407,75.66666666666667,70.25925925925925,5.407407407407407,0.8333333333333334,4.166666666666667,,,,,14.0,,,,0.0,
1985,1338,26,0.5769230769230769,70.23076923076923,67.65384615384616,2.576923076923077,0.5833333333333334,0.6666666666666666,,,,,12.0,,,,0.0,
1985,1339,24,0.4166666666666667,61.416666666666664,65.375,-3.9583333333333335,0.25,-3.9166666666666665,,,,,,,,,,
1985,1341,26,0.19230769230769232,68.11538461538461,78.15384615384616,-10.038461538461538,0.25,-5.0,,,,,,,,,,
1985,1343,24,0.375,52.583333333333336,56.458333333333336,-3.875,0.5,-3.0833333333333335,,,,,,,,,,
1985,1344,29,0.3448275862068966,65.17241379310344,72.03448275862068,-6.862068965517241,0.16666666666666666,-12.333333333333334,,,,,,,,,,
1985,1345,25,0.68,69.12,65.32,3.8,0.6666666666666666,1.3333333333333333,,,,,6.0,,,,0.0,
1985,1347,26,0.5384615384615384,66.57692307692308,65.46153846153847,1.1153846153846154,0.5833333333333334,1.0833333333333333,,,,,,,,,,
1985,1348,26,0.23076923076923078,62.65384615384615,69.96153846153847,-7.3076923076923075,0.08333333333333333,-9.416666666666666,,,,,,,,,,
1985,1349,24,0.3333333333333333,63.25,69.375,-6.125,0.16666666666666666,-7.583333333333333,,,,,,,,,,
1985,1350,29,0.6551724137931034,69.13793103448276,62.44827586206897,6.689655172413793,0.8333333333333334,12.583333333333334,,,,,,,,,,
1985,1351,26,0.4230769230769231,68.92307692307692,73.07692307692308,-4.153846153846154,0.5,1.3333333333333333,,,,,,,,,,
1985,1352,26,0.2692307692307692,65.42307692307692,71.92307692307692,-6.5,0.25,-4.916666666666667,,,,,,,,,,
1985,1353,30,0.5333333333333333,73.0,71.43333333333334,1.5666666666666667,0.5,2.0833333333333335,,,,,,,,,,
1985,1354,24,0.375,68.20833333333333,71.79166666666667,-3.5833333333333335,0.4166666666666667,1.9166666666666667,,,,,,,,,,
1985,1356,26,0.46153846153846156,72.76923076923077,72.61538461538461,0.15384615384615385,0.4166666666666667,-0.6666666666666666,,,,,,,,,,
1985,1359,26,0.5769230769230769,75.34615384615384,72.1923076923077,3.1538461538461537,0.5,4.583333333333333,,,,,,,,,,
1985,1360,23,0.5217391304347826,60.65217391304348,61.56521739130435,-0.9130434782608695,0.4166666666666667,-1.8333333333333333,,,,,,,,,,
1985,1361,30,0.7666666666666667,80.76666666666667,72.16666666666667,8.6,0.75,7.333333333333333,,,,,13.0,,,,0.0,
1985,1363,27,0.5185185185185185,69.74074074074075,67.33333333333333,2.4074074074074074,0.5833333333333334,6.083333333333333,,,,,,,,,,
1985,1364,26,0.38461538461538464,67.6923076923077,70.46153846153847,-2.769230769230769,0.3333333333333333,-0.9166666666666666,,,,,,,,,,
1985,1365,24,0.6666666666666666,72.08333333333333,65.95833333333333,6.125,0.75,7.916666666666667,,,,,,,,,,
1985,1368,23,0.6521739130434783,72.34782608695652,69.52173913043478,2.8260869565217392,0.6666666666666666,1.25,,,,,,,,,,
1985,1371,25,0.28,71.72,76.48,-4.76,0.08333333333333333,-8.083333333333334,,,,,,,,,,
1985,1373,27,0.7407407407407407,70.81481481481481,64.66666666666667,6.148148148148148,0.75,7.666666666666667,,,,,,,,,,
1985,1374,30,0.7333333333333333,75.96666666666667,67.3,8.666666666666666,0.4166666666666667,0.16666666666666666,,,,,5.0,,,,0.0,
1985,1375,27,0.5185185185185185,76.07407407407408,71.07407407407408,5.0,0.3333333333333333,-2.6666666666666665,,,,,,,,,,
1985,1376,26,0.5,73.38461538461539,74.1923076923077,-0.8076923076923077,0.4166666666666667,-1.6666666666666667,,,,,,,,,,
1985,1378,28,0.6071428571428571,68.28571428571429,63.17857142857143,5.107142857142857,0.5,2.1666666666666665,,,,,,,,,,
1985,1379,25,0.2,67.4,73.12,-5.72,0.16666666666666666,-5.833333333333333,,,,,,,,,,
1985,1380,28,0.6428571428571429,84.78571428571429,77.67857142857143,7.107142857142857,0.6666666666666666,9.666666666666666,,,,,16.0,,,,0.0,
1985,1382,27,0.4444444444444444,64.37037037037037,64.92592592592592,-0.5555555555555556,0.4166666666666667,0.75,,,,,,,,,,
