Season,TeamA,TeamB,Label,Diff_RegGames,Diff_RegWinRate,Diff_RegPtsFor,Diff_RegPtsAgainst,Diff_RegScoreDiff,Diff_RegLateWinRate,Diff_RegLateScoreDiff,Diff_FGPct,Diff_FG3Pct,Diff_FTPct,Diff_PossProxy,Diff_SeedNum,Diff_PriorTGames,Diff_PriorTWinRate
1998,3304,3330,0,3,-0.22592592592592597,-1.1259259259259267,10.522222222222219,-11.648148148148149,-0.25,-17.833333333333332,,,,,8.0,0.0,
1998,3116,3217,1,3,-0.19285714285714295,-0.5400000000000063,9.030000000000001,-9.57,-0.4166666666666667,-19.166666666666668,,,,,-7.0,0.0,
1998,3181,3257,1,-1,0.1293103448275862,3.2660098522167402,-3.9396551724137936,7.205665024630541,0.08333333333333337,3.666666666666666,,,,,-8.0,0.0,
1998,3196,3439,1,1,0.04556650246305416,2.5640394088670035,1.0825123152709395,1.4815270935960596,-0.08333333333333337,-0.08333333333333304,,,,,-8.0,0.0,
1998,3228,3364,1,-5,-0.19333333333333336,-4.606666666666655,-2.2866666666666617,-2.3200000000000003,-0.41666666666666663,-13.416666666666668,,,,,-8.0,0.0,
1998,3155,3256,0,1,-0.16321839080459777,-15.771264367816102,5.463218390804599,-21.23448275862069,-0.16666666666666663,-25.0,,,,,3.0,0.0,
1998,3161,3345,0,-1,0.14102564102564108,9.01424501424502,1.2165242165242063,7.797720797720798,0.08333333333333337,10.083333333333332,,,,,8.0,0.0,
1998,3235,3353,0,2,0.0845383759733036,2.460511679644057,0.6496106785317011,1.810901001112347,-0.16666666666666674,-1.9166666666666679,,,,,-1.0,0.0,
1998,3397,3443,1,0,0.24242424242424243,3.242424242424235,-9.363636363636367,12.606060606060606,0.25,3.75,,,,,-7.0,0.0,
1998,3116,3242,1,-1,-0.15147783251231528,8.15517241379311,10.129310344827587,-1.974137931034483,-0.24999999999999994,-3.25,,,,,4.0,0.0,
1998,3112,3163,0,-5,-0.1597222222222222,-5.879629629629633,6.587962962962962,-12.467592592592593,-0.08333333333333326,-7.25,,,,,1.0,0.0,
1998,3181,3196,1,-1,0.025862068965517238,3.507389162561566,0.060344827586206407,3.4470443349753683,0.16666666666666674,7.416666666666666,,,,,-1.0,0.0,
1998,3104,3256,0,1,-0.1965517241379311,-11.571264367816099,6.029885057471262,-17.601149425287357,-0.16666666666666663,-23.16666666666667,,,,,-1.0,0.0,
1998,3301,3330,1,0,-0.14814814814814814,-7.333333333333329,3.3703703703703667,-10.703703703703704,-0.33333333333333326,-20.666666666666664,,,,,3.0,0.0,
1998,3228,3314,0,-5,-0.16000000000000003,-0.10666666666665492,7.480000000000004,-7.586666666666666,-0.25,-7.083333333333334,,,,,1.0,0.0,
1998,3323,3345,0,2,0.02298850574712652,2.0779054916986013,-0.49169859514687175,2.569604086845466,0.0,8.833333333333334,,,,,5.0,0.0,
1998,3353,3397,0,-4,-0.31034482758620685,-20.016718913270637,3.1431556948798303,-23.159874608150467,-0.16666666666666663,-18.583333333333336,,,,,4.0,0.0,
1998,3116,3181,1,0,-0.1428571428571429,-1.2142857142857082,8.0,-9.214285714285714,-0.4166666666666667,-15.666666666666666,,,,,7.0,0.0,
1998,3256,3345,1,2,0.22988505747126442,15.767560664112395,-7.526181353767562,23.29374201787995,0.25,31.083333333333336,,,,,-1.0,0.0,
1998,3163,3301,0,5,0.1597222222222222,12.657407407407405,-0.7731481481481453,13.430555555555555,0.33333333333333326,15.333333333333332,,,,,-2.0,0.0,
1998,3314,3397,0,-3,-0.19999999999999996,-10.012121212121215,5.412121212121214,-15.424242424242424,-0.16666666666666663,-14.833333333333334,,,,,1.0,0.0,
1998,3256,3301,1,2,0.11877394636015326,16.545338441890166,-3.044699872286074,19.590038314176248,0.33333333333333326,33.16666666666667,,,,,-1.0,0.0,
1998,3116,3397,0,-5,-0.3928571428571429,-14.378787878787875,13.962121212121211,-28.34090909090909,-0.5833333333333333,-31.916666666666668,,,,,8.0,0.0,
1998,3256,3397,0,-4,-0.10344827586206895,-0.7408568443051138,-0.6844305120167178,-0.05642633228839955,-0.08333333333333337,7.666666666666668,,,,,2.0,0.0,
1999,3104,3212,1,1,-0.20197044334975367,-8.434729064039416,-1.915024630541879,-6.519704433497539,-0.41666666666666663,-21.583333333333332,,,,,-7.0,2.0,0.6666666666666666
1999,3112,3196,1,-5,0.03587962962962965,-2.0405092592592524,-1.5532407407407476,-0.48726851851851816,0.3333333333333333,11.666666666666666,,,,,-5.0,0.0,0.0
1999,3155,3197,1,0,0.2068965517241379,7.620689655172413,-2.896551724137936,10.517241379310345,0.0,-2.833333333333334,,,,,-13.0,2.0,
1999,3161,3169,1,5,0.18939393939393945,6.493506493506501,-1.6818181818181799,8.175324675324674,0.08333333333333326,7.250000000000002,,,,,-13.0,2.0,
1999,3163,3384,1,2,0.25027808676307006,23.39822024471634,-5.2892102335928755,28.68743047830923,0.16666666666666663,21.0,,,,,-15.0,3.0,0.75
1999,3228,3257,1,-2,-0.05672969966629582,6.966629588431587,5.1735261401557295,1.7931034482758612,0.08333333333333326,8.166666666666668,,,,,-3.0,1.0,0.16666666666666663
1999,3235,3365,1,1,-0.027093596059113323,2.8300492610837438,2.988916256157637,-0.15886699507389146,-0.16666666666666674,-0.6666666666666661,,,,,-9.0,1.0,0.5
1999,3256,3416,1,-1,0.23891625615763545,17.242610837438434,-7.860837438423651,25.10344827586207,0.16666666666666663,26.41666666666667,,,,,-15.0,6.0,
1999,3263,3390,1,0,0.1724137931034483,1.8620689655172384,-9.172413793103452,11.03448275862069,0.0,8.416666666666668,,,,,3.0,0.0,0.0
1999,3283,3364,1,1,-0.096551724137931,-7.536781609195401,-3.001149425287352,-4.535632183908048,-0.08333333333333337,-2.416666666666668,,,,,-3.0,-1.0,-0.5
1999,3314,3318,1,4,0.02925809822361547,17.545454545454547,12.849529780564268,4.695924764890282,-0.25,-8.416666666666666,,,,,-9.0,4.0,
1999,3330,3399,1,1,0.18226600985221675,5.59482758620689,-6.782019704433502,12.376847290640393,0.08333333333333337,6.749999999999998,,,,,-13.0,3.0,
1999,3153,3332,0,1,-0.09425287356321843,-2.7425287356321917,1.8183908045976978,-4.560919540229884,-0.08333333333333337,-5.166666666666667,,,,,7.0,-1.0,
1999,3336,3438,1,0,0.0357142857142857,1.9642857142857082,-0.1428571428571459,2.1071428571428577,0.0,6.416666666666666,,,,,-1.0,-2.0,
1999,3171,3353,0,-5,-0.14640198511166258,0.6042183622828787,8.1575682382134,-7.553349875930521,0.0,-3.916666666666668,,,,,11.0,-3.0,
1999,3198,3462,0,-2,0.05116796440489435,-0.8598442714126833,-10.073414905450505,9.213570634037819,0.16666666666666663,6.583333333333333,,,,,1.0,2.0,
1999,3120,3400,1,0,0.11111111111111116,1.2592592592592666,-4.666666666666664,5.925925925925925,-0.16666666666666663,0.5833333333333339,,,,,-7.0,0.0,
1999,3130,3326,1,0,0.1428571428571429,1.7857142857142776,2.3214285714285694,-0.5357142857142856,0.24999999999999994,1.3333333333333333,,,,,-1.0,0.0,
1999,3181,3221,1,2,0.050000000000000044,7.00238095238096,0.9595238095238088,6.042857142857141,-0.08333333333333326,-3.916666666666666,,,,,-11.0,3.0,0.75
1999,3208,3251,1,1,0.0431034482758621,15.269704433497537,9.626847290640399,5.642857142857142,-0.41666666666666663,-11.5,,,,,-11.0,0.0,0.0
1999,3242,3266,1,3,-0.040322580645161255,-7.367511520737324,-2.985023041474655,-4.3824884792626735,-0.08333333333333337,-9.666666666666666,,,,,1.0,2.0,0.6666666666666666
1999,3246,3304,1,-2,0.01041666666666663,0.71875,2.9229166666666657,-2.2041666666666666,0.08333333333333326,7.083333333333334,,,,,-5.0,-2.0,
1999,3191,3261,0,2,-0.08556832694763727,-5.17752234993614,1.9680715197956573,-7.1455938697318,-0.16666666666666663,-9.416666666666666,,,,,9.0,0.0,
1999,3280,3301,0,0,0.03703703703703709,-3.2592592592592666,2.7777777777777715,-6.037037037037036,0.0,-6.666666666666667,,,,,-3.0,-5.0,
1999,3323,3388,1,-3,0.049568965517241326,12.966594827586206,6.298491379310349,6.668103448275861,0.08333333333333337,11.75,,,,,-7.0,3.0,
1999,3331,3345,0,-2,-0.4099616858237548,-10.901660280970631,5.549169859514684,-16.450830140485316,-0.25,-4.583333333333334,,,,,15.0,-4.0,
1999,3374,3405,1,-1,-0.17816091954022995,-8.539080459770105,0.2172413793103516,-8.75632183908046,0.08333333333333326,-6.083333333333334,,,,,5.0,1.0,
1999,3386,3408,1,0,-0.06896551724137934,-8.275862068965523,-5.724137931034484,-2.551724137931034,0.16666666666666663,2.416666666666666,,,,,5.0,-1.0,
1999,3111,3397,0,-3,-0.4518518518518519,-13.74444444444444,10.370370370370374,-24.114814814814814,-0.49999999999999994,-24.5,,,,,15.0,-6.0,
1999,3372,3403,0,-3,-0.2960829493087558,0.9942396313364128,8.799539170506911,-7.805299539170507,-0.08333333333333326,-3.083333333333334,,,,,13.0,-1.0,-0.5
1999,3417,3453,1,2,0.08809523809523812,15.109523809523807,11.069047619047616,4.040476190476191,-0.25,-4.000000000000002,,,,,-11.0,1.0,0.5
1999,3389,3439,0,2,-0.09523809523809523,-5.285714285714292,-0.023809523809518396,-5.261904761904762,0.0,-2.5,,,,,9.0,-2.0,
1999,3155,3228,1,0,0.2068965517241379,-6.655172413793096,-12.793103448275865,6.13793103448276,0.16666666666666674,-1.083333333333334,,,,,-5.0,-1.0,-0.16666666666666663
1999,3161,3283,1,3,0.1393939393939394,2.0696969696969774,-1.2151515151515113,3.2848484848484834,0.0,1.8333333333333357,,,,,-5.0,1.0,0.5
1999,3163,3462,1,0,0.12903225806451613,17.19354838709677,-6.741935483870968,23.93548387096774,0.33333333333333326,23.25,,,,,-7.0,4.0,
1999,3235,3332,1,0,-0.06896551724137934,3.4827586206896513,3.8620689655172384,-0.3793103448275854,-0.16666666666666674,2.5,,,,,-1.0,1.0,0.5
1999,3256,3336,1,0,0.1785714285714286,10.892857142857153,-4.571428571428569,15.464285714285714,0.25,20.333333333333336,,,,,-7.0,6.0,
1999,3104,3314,0,-4,-0.13270637408568442,-5.373040752351102,-3.4702194357366807,-1.9028213166144212,0.0,1.4166666666666665,,,,,1.0,-1.0,-0.08333333333333337
1999,3263,3330,0,0,-0.10344827586206895,-6.275862068965509,-0.17241379310344485,-6.103448275862068,-0.16666666666666663,-5.499999999999998,,,,,8.0,-2.0,-0.6666666666666666
1999,3112,3353,0,-4,-0.20908004778972522,4.998805256869787,14.839904420549573,-9.841099163679807,-0.08333333333333337,-5.916666666666668,,,,,3.0,0.0,0.0
1999,3181,3386,1,1,0.04137931034482767,15.673563218390811,7.359770114942528,8.313793103448274,-0.08333333333333326,-1.5,,,,,-8.0,4.0,
1999,3208,3374,1,0,0.13793103448275867,11.620689655172413,2.931034482758619,8.689655172413794,-0.33333333333333326,-6.749999999999999,,,,,-8.0,0.0,0.0
1999,3261,3323,1,-2,-0.12132822477650063,-7.23627075351213,-4.554278416347387,-2.6819923371647505,-0.16666666666666674,-7.833333333333334,,,,,-1.0,-3.0,
1999,3242,3345,0,2,-0.25583982202447164,-13.73081201334817,-2.220244716351502,-11.510567296996665,-0.25,-8.333333333333334,,,,,8.0,-1.0,-0.08333333333333337
1999,3130,3397,0,-2,-0.18333333333333335,-17.08571428571429,1.2261904761904745,-18.311904761904763,-0.25,-20.416666666666668,,,,,7.0,-6.0,
1999,3301,3403,0,-4,-0.3106332138590203,-0.5388291517323722,5.019115890083633,-5.55794504181601,-0.33333333333333326,-5.583333333333334,,,,,8.0,3.0,0.30000000000000004
1999,3246,3417,0,0,-0.10000000000000009,-12.966666666666669,-5.266666666666666,-7.7,-0.08333333333333337,-5.833333333333332,,,,,3.0,-2.0,
1999,3120,3439,0,-1,-0.22486772486772488,-0.19312169312169658,0.8280423280423292,-1.0211640211640223,-0.33333333333333337,-1.916666666666666,,,,,1.0,-2.0,
1999,3181,3330,1,1,-0.096551724137931,1.1218390804597789,3.670114942528734,-2.548275862068966,-0.16666666666666663,-8.666666666666666,,,,,1.0,1.0,0.08333333333333337
1999,3155,3208,0,0,0.03448275862068961,-9.620689655172413,-9.55172413793104,-0.068965517241379,0.25,3.333333333333333,,,,,-1.0,1.0,0.5
1999,3163,3235,0,2,0.1123470522803115,17.467185761957722,-1.1167964404894306,18.58398220244716,0.25,15.499999999999998,,,,,-3.0,2.0,0.25
1999,3256,3261,1,1,0.1878306878306879,13.961640211640216,-1.9272486772486772,15.88888888888889,0.33333333333333337,27.16666666666667,,,,,-3.0,6.0,
1999,3314,3345,0,4,-0.17763845350052254,5.717868338557992,9.677115987460816,-3.9592476489028225,-0.41666666666666663,-10.333333333333334,,,,,3.0,0.0,0.0
1999,3353,3403,1,0,-0.06451612903225801,-4.8709677419354875,-4.70967741935484,-0.1612903225806459,-0.08333333333333326,3.0,,,,,1.0,1.0,0.16666666666666663
1999,3397,3439,1,2,0.004761904761904745,14.514285714285705,3.30952380952381,11.204761904761904,0.08333333333333326,14.916666666666668,,,,,-3.0,4.0,0.5
1999,3161,3417,0,3,0.17272727272727273,-6.830303030303028,-11.215151515151511,4.384848484848483,0.16666666666666663,6.500000000000002,,,,,-1.0,0.0,0.0
1999,3181,3397,1,0,-0.1333333333333333,-5.833333333333329,0.8999999999999986,-6.733333333333334,-0.08333333333333326,-9.583333333333334,,,,,2.0,-2.0,-0.25
1999,3208,3235,1,0,0.034482758620689724,8.689655172413794,6.137931034482762,2.551724137931034,-0.08333333333333326,-7.916666666666667,,,,,-1.0,-1.0,-0.5
1999,3256,3417,1,-2,0.16190476190476188,2.5690476190476232,-13.997619047619047,16.566666666666666,0.25,23.41666666666667,,,,,-2.0,4.0,0.33333333333333337
1999,3345,3353,1,-2,0.12680756395995552,8.085650723025594,5.994438264738598,2.0912124582869875,0.16666666666666663,-3.75,,,,,-2.0,1.0,0.08333333333333337
1999,3181,3208,1,1,0.006896551724137945,-1.9816091954022994,-3.881609195402305,1.8999999999999986,0.25,8.25,,,,,0.0,3.0,0.75
1999,3256,3345,0,-1,-0.036945812807881784,11.208128078817737,-2.378078817733993,13.586206896551722,0.0,25.25,,,,,0.0,2.0,0.08333333333333337
1999,3181,3345,0,1,-0.16551724137931034,3.6390804597701134,3.1528735632183853,0.486206896551721,-0.16666666666666663,0.5833333333333321,,,,,2.0,0.0,0.0
2000,3120,3283,1,-4,0.03125,2.5714285714285694,-4.316964285714285,6.888392857142858,0.08333333333333337,-1.7500000000000004,,,,,-3.0,-1.0,0.16666666666666669
2000,3130,3304,1,3,0.1575757575757576,-4.293939393939397,-12.251515151515157,7.957575757575758,0.08333333333333326,6.083333333333333,,,,,-7.0,-1.0,0.16666666666666669
2000,3155,3179,1,-1,-0.17931034482758623,-11.324137931034478,-4.770114942528743,-6.554022988505747,-0.33333333333333326,-12.0,,,,,1.0,4.0,0.6
2000,3163,3214,1,2,0.45050055617352613,11.202447163515018,-19.35261401557287,30.555061179087875,0.25,25.083333333333336,,,,,-15.0,7.0,
2000,3203,3417,1,2,0.19047619047619047,0.2666666666666657,-8.280952380952378,8.547619047619047,0.33333333333333337,12.333333333333332,,,,,-3.0,-4.0,-0.16666666666666663
2000,3228,3428,1,3,-0.07112068965517238,12.214439655172413,16.320043103448278,-4.105603448275861,-0.08333333333333337,-8.0,,,,,-5.0,4.0,0.6
2000,3235,3384,1,1,0.074712643678161,5.377011494252869,-4.217241379310352,9.594252873563217,0.0,6.083333333333334,,,,,-11.0,4.0,0.6666666666666666
2000,3251,3261,0,1,-0.027093596059113323,0.13546798029557294,0.5960591133004911,-0.46059113300492704,0.16666666666666663,10.75,,,,,11.0,-1.0,-0.6666666666666666
2000,3280,3389,1,0,0.0,12.13333333333334,1.8333333333333286,10.3,-0.25,-6.083333333333333,,,,,-11.0,0.0,0.0
2000,3323,3360,1,0,0.27586206896551724,14.965517241379317,0.6551724137931032,14.310344827586206,0.16666666666666674,10.916666666666668,,,,,-13.0,5.0,
2000,3336,3464,1,0,0.13333333333333341,1.7000000000000028,-8.56666666666667,10.266666666666666,0.0,0.33333333333333215,,,,,-13.0,0.0,0.0
2000,3221,3353,0,0,0.034482758620689724,9.896551724137936,9.482758620689658,0.4137931034482758,0.25,4.166666666666666,,,,,13.0,-5.0,-0.7142857142857143
2000,3372,3462,1,0,0.033333333333333326,-0.5,-5.899999999999999,5.400000000000002,0.0,5.833333333333336,,,,,5.0,0.0,-0.5
2000,3386,3400,1,-4,0.19122257053291536,-6.828631138975979,-15.048066875653085,8.219435736677116,0.16666666666666663,9.083333333333332,,,,,3.0,1.0,0.5
2000,3332,3412,0,-2,0.17291666666666672,1.5374999999999943,-2.893749999999997,4.43125,0.33333333333333337,3.5000000000000004,,,,,-5.0,3.0,
2000,3337,3438,0,-2,-0.0522803114571746,-2.4794215795328114,1.236929922135701,-3.716351501668521,0.08333333333333337,-1.166666666666667,,,,,9.0,-3.0,
2000,3112,3245,1,-1,-0.03870967741935483,-1.6010752688172118,1.8924731182795682,-3.4935483870967747,-0.16666666666666663,-12.416666666666664,,,,,-1.0,4.0,0.6
2000,3144,3181,0,-4,-0.13500597371565115,-2.567502986857832,10.258064516129032,-12.825567502986857,0.16666666666666663,-5.166666666666666,,,,,13.0,-10.0,
2000,3208,3285,1,4,0.15625,15.424107142857146,7.424107142857146,8.0,0.08333333333333326,0.6666666666666679,,,,,-15.0,5.0,0.6666666666666666
2000,3108,3256,0,-1,-0.20919540229885059,-18.783908045977014,2.685057471264365,-21.46896551724138,-0.16666666666666663,-19.41666666666667,,,,,15.0,-11.0,
2000,3263,3314,0,0,0.06666666666666665,-6.700000000000003,-7.533333333333331,0.8333333333333335,0.08333333333333337,6.75,,,,,7.0,-4.0,-0.380952380952381
2000,3140,3328,0,-1,-0.042528735632183956,-9.488505747126439,-7.294252873563224,-2.1942528735632187,0.08333333333333337,3.083333333333333,,,,,7.0,0.0,
2000,3330,3453,1,3,0.11961206896551724,13.170258620689651,2.286637931034484,10.883620689655173,0.0,13.083333333333332,,,,,-9.0,4.0,0.6666666666666666
2000,3171,3345,0,-3,-0.02785145888594165,6.038461538461533,5.974801061007952,0.06366047745358117,0.08333333333333326,6.250000000000002,,,,,9.0,-9.0,-0.9
2000,3349,3364,1,-4,-0.1823529411764706,-12.545098039215688,-5.898039215686275,-6.647058823529413,-0.16666666666666663,-3.0,,,,,9.0,-3.0,
2000,3301,3374,0,-1,-0.009852216748768461,-1.312807881773395,2.9692118226600925,-4.282019704433498,-0.25,-10.5,,,,,-7.0,4.0,0.380952380952381
2000,3276,3390,0,1,0.044334975369458074,-1.7032019704433452,-0.6403940886699502,-1.0628078817733986,0.08333333333333337,-0.25,,,,,-1.0,-1.0,0.0
2000,3202,3397,0,-1,-0.23655913978494625,-9.692473118279565,-0.05806451612903629,-9.63440860215054,-0.16666666666666663,-1.25,,,,,15.0,-10.0,
2000,3399,3403,0,3,-0.11206896551724133,3.9870689655172384,6.068965517241381,-2.081896551724139,0.0,3.25,,,,,11.0,-4.0,-0.6
2000,3408,3436,1,0,0.033333333333333326,6.233333333333334,6.033333333333331,0.1999999999999993,-0.08333333333333326,-4.5,,,,,-5.0,2.0,
2000,3242,3435,0,-3,0.06465517241379315,2.7952586206896513,7.43426724137931,-4.639008620689655,0.16666666666666663,5.333333333333333,,,,,-1.0,4.0,0.6
2000,3266,3443,0,-2,0.08571428571428574,-4.609523809523807,-6.292857142857152,1.6833333333333336,-0.08333333333333337,-0.08333333333333215,,,,,-3.0,0.0,-0.5
2000,3155,3163,0,-2,-0.3470522803114572,-21.78865406006674,5.28364849833148,-27.07230255839822,-0.33333333333333326,-28.5,,,,,8.0,-2.0,-0.11428571428571432
2000,3228,3235,0,2,-0.14583333333333337,-3.472916666666663,4.606250000000003,-8.079166666666666,-0.16666666666666674,-9.833333333333336,,,,,3.0,-1.0,-0.06666666666666665
2000,3261,3372,1,-2,-0.11428571428571432,-8.06190476190477,0.18095238095238386,-8.242857142857144,-0.16666666666666663,-15.416666666666668,,,,,-8.0,1.0,0.6666666666666666
2000,3203,3323,0,1,-0.028735632183907955,-1.750574712643683,0.17471264367815564,-1.9252873563218387,0.0,-2.666666666666668,,,,,5.0,-3.0,-0.09999999999999998
2000,3120,3336,0,-2,-0.1166666666666667,-2.3785714285714334,-1.4023809523809518,-0.9761904761904745,-0.25,-12.0,,,,,5.0,0.0,0.0
2000,3353,3386,1,0,-0.06896551724137934,-4.4137931034482705,1.4137931034482705,-5.827586206896552,0.0,-3.833333333333332,,,,,-8.0,5.0,0.2142857142857143
2000,3280,3412,0,-2,0.17291666666666672,8.837500000000006,-3.1937500000000014,12.03125,0.08333333333333337,3.2500000000000004,,,,,-8.0,1.0,
2000,3130,3438,0,2,0.01564027370478982,-1.6089931573802545,-4.753665689149564,3.144672531769306,-0.08333333333333337,0.25,,,,,1.0,-1.0,0.16666666666666669
2000,3181,3443,1,1,0.13870967741935492,-0.04731182795698885,-13.158064516129038,13.110752688172042,-0.08333333333333337,5.75,,,,,-8.0,8.0,0.30000000000000004
2000,3208,3390,1,4,0.1919642857142857,4.638392857142861,-4.040178571428569,8.678571428571429,0.16666666666666663,4.833333333333334,,,,,-8.0,4.0,0.6666666666666666
2000,3256,3435,1,-2,0.30833333333333335,20.579166666666666,2.335416666666667,18.24375,0.5,32.583333333333336,,,,,-8.0,10.0,0.8181818181818182
