Season,TeamID,RegGames,RegWinRate,RegPtsFor,RegPtsAgainst,RegScoreDiff,RegLateWinRate,RegLateScoreDiff,FGPct,FG3Pct,FTPct,PossProxy,SeedNum,PriorTGames,PriorTWinRate
1998,3261,29,0.5862068965517241,68.6896551724138,66.24137931034483,2.4482758620689653,0.5,-0.4166666666666667,,,,,,,
1998,3263,26,0.7307692307692307,78.53846153846153,69.5,9.038461538461538,0.6666666666666666,5.5,,,,,13.0,0.0,
1998,3264,29,0.41379310344827586,63.03448275862069,68.3103448275862,-5.275862068965517,0.25,-9.75,,,,,,,
1998,3265,26,0.15384615384615385,57.88461538461539,69.26923076923077,-11.384615384615385,0.16666666666666666,-11.583333333333334,,,,,,,
1998,3266,26,0.7692307692307693,73.34615384615384,63.80769230769231,9.538461538461538,0.6666666666666666,10.416666666666666,,,,,10.0,0.0,
1998,3267,27,0.25925925925925924,69.70370370370371,76.62962962962963,-6.925925925925926,0.16666666666666666,-8.25,,,,,,,
1998,3268,28,0.5357142857142857,61.035714285714285,60.214285714285715,0.8214285714285714,0.5,0.8333333333333334,,,,,,,
1998,3269,26,0.6538461538461539,60.73076923076923,55.84615384615385,4.884615384615385,0.8333333333333334,8.166666666666666,,,,,13.0,0.0,
1998,3270,24,0.375,64.25,70.66666666666667,-6.416666666666667,0.3333333333333333,-6.25,,,,,,,
1998,3271,23,0.6521739130434783,65.69565217391305,63.82608695652174,1.8695652173913044,0.75,6.25,,,,,,,
1998,3272,26,0.8461538461538461,81.03846153846153,73.07692307692308,7.961538461538462,0.9166666666666666,5.583333333333333,,,,,5.0,0.0,
1998,3273,24,0.3333333333333333,59.083333333333336,66.75,-7.666666666666667,0.5,-0.6666666666666666,,,,,,,
1998,3274,27,0.7037037037037037,74.77777777777777,70.37037037037037,4.407407407407407,0.8333333333333334,5.416666666666667,,,,,11.0,0.0,
1998,3275,26,0.46153846153846156,65.88461538461539,66.73076923076923,-0.8461538461538461,0.4166666666666667,-0.8333333333333334,,,,,,,
1998,3276,27,0.6666666666666666,74.88888888888889,68.37037037037037,6.518518518518518,0.5833333333333334,0.25,,,,,10.0,0.0,
1998,3277,26,0.4230769230769231,69.92307692307692,73.92307692307692,-4.0,0.4166666666666667,-5.833333333333333,,,,,,,
1998,3278,26,0.11538461538461539,59.5,73.23076923076923,-13.73076923076923,0.0,-17.0,,,,,,,
1998,3279,30,0.36666666666666664,65.03333333333333,69.6,-4.566666666666666,0.3333333333333333,-7.5,,,,,,,
1998,3280,26,0.46153846153846156,68.92307692307692,69.88461538461539,-0.9615384615384616,0.25,-8.0,,,,,,,
1998,3281,26,0.38461538461538464,66.38461538461539,67.15384615384616,-0.7692307692307693,0.16666666666666666,-9.0,,,,,,,
1998,3282,22,0.22727272727272727,64.0909090909091,71.81818181818181,-7.7272727272727275,0.3333333333333333,-4.666666666666667,,,,,,,
1998,3283,29,0.8275862068965517,77.17241379310344,62.310344827586206,14.862068965517242,0.8333333333333334,14.833333333333334,,,,,8.0,0.0,
1998,3284,25,0.36,62.04,71.56,-9.52,0.3333333333333333,-5.166666666666667,,,,,,,
1998,3285,25,0.76,71.08,57.0,14.08,0.9166666666666666,21.75,,,,,14.0,0.0,
1998,3286,23,0.34782608695652173,64.26086956521739,67.17391304347827,-2.9130434782608696,0.5,-0.6666666666666666,,,,,,,
1998,3287,24,0.25,72.16666666666667,83.54166666666667,-11.375,0.16666666666666666,-12.25,,,,,,,
1998,3288,26,0.3076923076923077,53.11538461538461,60.46153846153846,-7.346153846153846,0.4166666666666667,-3.9166666666666665,,,,,,,
1998,3290,23,0.4782608695652174,69.21739130434783,71.43478260869566,-2.217391304347826,0.5833333333333334,0.3333333333333333,,,,,,,
1998,3291,27,0.5555555555555556,67.88888888888889,67.03703703703704,0.8518518518518519,0.5,0.75,,,,,,,
1998,3292,26,0.5769230769230769,68.88461538461539,67.34615384615384,1.5384615384615385,0.6666666666666666,6.416666666666667,,,,,15.0,0.0,
1998,3293,24,0.20833333333333334,58.375,67.45833333333333,-9.083333333333334,0.25,-6.833333333333333,,,,,,,
1998,3296,25,0.16,69.76,81.56,-11.8,0.16666666666666666,-9.25,,,,,,,
1998,3298,26,0.8076923076923077,69.6923076923077,58.57692307692308,11.115384615384615,0.75,8.166666666666666,,,,,,,
1998,3299,21,0.14285714285714285,51.04761904761905,61.857142857142854,-10.80952380952381,0.16666666666666666,-9.0,,,,,,,
1998,3301,27,0.7777777777777778,71.5925925925926,60.148148148148145,11.444444444444445,0.5833333333333334,4.166666666666667,,,,,4.0,0.0,
1998,3304,30,0.7,77.8,67.3,10.5,0.6666666666666666,7.0,,,,,9.0,0.0,
1998,3305,25,0.68,68.64,62.0,6.64,0.5833333333333334,6.0,,,,,,,
1998,3306,25,0.44,63.92,63.08,0.84,0.5833333333333334,3.0,,,,,,,
1998,3307,31,0.8387096774193549,72.41935483870968,55.32258064516129,17.096774193548388,0.9166666666666666,18.75,,,,,8.0,0.0,
1998,3308,24,0.25,60.5,67.29166666666667,-6.791666666666667,0.25,-3.9166666666666665,,,,,,,
1998,3309,26,0.4230769230769231,71.61538461538461,80.61538461538461,-9.0,0.25,-19.0,,,,,,,
1998,3310,25,0.48,65.36,65.08,0.28,0.4166666666666667,1.6666666666666667,,,,,,,
1998,3311,20,0.35,62.2,70.45,-8.25,0.25,-11.25,,,,,,,
1998,3313,22,0.22727272727272727,63.59090909090909,73.5909090909091,-10.0,0.3333333333333333,-6.333333333333333,,,,,,,
1998,3314,30,0.8,78.86666666666666,63.2,15.666666666666666,0.8333333333333334,14.833333333333334,,,,,2.0,0.0,
1998,3317,24,0.3333333333333333,64.16666666666667,69.91666666666667,-5.75,0.3333333333333333,-8.5,,,,,,,
1998,3318,28,0.5714285714285714,66.25,66.60714285714286,-0.35714285714285715,0.75,2.9166666666666665,,,,,,,
1998,3319,23,0.8695652173913043,74.47826086956522,60.73913043478261,13.73913043478261,1.0,15.75,,,,,,,
1998,3320,24,0.4583333333333333,71.79166666666667,72.875,-1.0833333333333333,0.4166666666666667,-3.5833333333333335,,,,,,,
1998,3321,27,0.25925925925925924,70.11111111111111,76.25925925925925,-6.148148148148148,0.3333333333333333,-4.166666666666667,,,,,,,
1998,3322,21,0.5714285714285714,70.42857142857143,68.61904761904762,1.8095238095238095,0.5833333333333334,4.416666666666667,,,,,,,
1998,3323,29,0.6896551724137931,74.44827586206897,64.13793103448276,10.310344827586206,0.6666666666666666,15.083333333333334,,,,,9.0,0.0,
1998,3325,27,0.6296296296296297,75.0,74.44444444444444,0.5555555555555556,0.8333333333333334,4.5,,,,,,,
1998,3326,26,0.5769230769230769,69.46153846153847,68.15384615384616,1.3076923076923077,0.5,1.5833333333333333,,,,,,,
1998,3328,27,0.2962962962962963,67.70370370370371,78.22222222222223,-10.518518518518519,0.16666666666666666,-14.0,,,,,,,
1998,3329,28,0.6428571428571429,68.85714285714286,59.857142857142854,9.0,0.6666666666666666,8.5,,,,,,,
1998,3330,27,0.9259259259259259,78.92592592592592,56.77777777777778,22.14814814814815,0.9166666666666666,24.833333333333332,,,,,1.0,0.0,
1998,3331,21,0.19047619047619047,61.80952380952381,72.57142857142857,-10.761904761904763,0.3333333333333333,-5.333333333333333,,,,,,,
1998,3332,24,0.625,71.08333333333333,66.875,4.208333333333333,0.75,4.833333333333333,,,,,12.0,0.0,
1998,3333,23,0.21739130434782608,65.0,72.82608695652173,-7.826086956521739,0.16666666666666666,-7.833333333333333,,,,,,,
1998,3334,25,0.32,56.12,61.16,-5.04,0.3333333333333333,-3.0,,,,,,,
1998,3335,24,0.5,65.25,70.91666666666667,-5.666666666666667,0.5833333333333334,0.5833333333333334,,,,,,,
1998,3336,28,0.5714285714285714,69.82142857142857,68.28571428571429,1.5357142857142858,0.5833333333333334,1.9166666666666667,,,,,,,
1998,3337,25,0.6,66.76,64.32,2.44,0.5833333333333334,2.9166666666666665,,,,,,,
1998,3338,27,0.2222222222222222,59.51851851851852,66.81481481481481,-7.296296296296297,0.16666666666666666,-8.75,,,,,,,
1998,3339,28,0.6785714285714286,69.21428571428571,60.714285714285715,8.5,0.75,9.5,,,,,,,
1998,3341,19,0.21052631578947367,48.94736842105263,65.21052631578948,-16.263157894736842,0.3333333333333333,-9.5,,,,,,,
1998,3343,25,0.64,60.56,53.72,6.84,0.8333333333333334,9.916666666666666,,,,,,,
1998,3344,26,0.38461538461538464,72.76923076923077,83.26923076923077,-10.5,0.25,-12.666666666666666,,,,,,,
1998,3345,27,0.6666666666666666,72.37037037037037,64.62962962962963,7.7407407407407405,0.6666666666666666,6.25,,,,,4.0,0.0,
1998,3347,22,0.5454545454545454,74.86363636363636,75.72727272727273,-0.8636363636363636,0.75,6.75,,,,,,,
1998,3348,27,0.2222222222222222,58.25925925925926,73.03703703703704,-14.777777777777779,0.25,-12.416666666666666,,,,,,,
1998,3349,29,0.7241379310344828,71.93103448275862,61.13793103448276,10.793103448275861,0.8333333333333334,6.083333333333333,,,,,,,
1998,3350,26,0.4230769230769231,75.61538461538461,72.61538461538461,3.0,0.25,-0.5,,,,,,,
1998,3351,27,0.25925925925925924,64.44444444444444,74.18518518518519,-9.74074074074074,0.25,-9.833333333333334,,,,,,,
1998,3352,25,0.08,62.24,78.2,-15.96,0.08333333333333333,-11.416666666666666,,,,,,,
1998,3353,29,0.6896551724137931,68.86206896551724,60.93103448275862,7.931034482758621,0.8333333333333334,11.083333333333334,,,,,5.0,0.0,
1998,3354,25,0.2,58.44,70.44,-12.0,0.25,-6.666666666666667,,,,,,,
1998,3356,25,0.32,59.76,65.56,-5.8,0.3333333333333333,-5.416666666666667,,,,,,,
1998,3358,23,0.4782608695652174,64.17391304347827,68.47826086956522,-4.304347826086956,0.5,-4.916666666666667,,,,,,,
1998,3359,24,0.125,61.916666666666664,81.125,-19.208333333333332,0.08333333333333333,-19.916666666666668,,,,,,,
1998,3360,25,0.48,59.96,62.64,-2.68,0.5,-7.833333333333333,,,,,,,
1998,3361,23,0.43478260869565216,63.69565217391305,65.73913043478261,-2.0434782608695654,0.4166666666666667,0.9166666666666666,,,,,,,
1998,3362,24,0.375,59.958333333333336,64.75,-4.791666666666667,0.5,-2.0,,,,,,,
1998,3363,27,0.2222222222222222,60.851851851851855,72.85185185185185,-12.0,0.16666666666666666,-16.333333333333332,,,,,,,
1998,3364,30,0.8333333333333334,83.36666666666666,72.96666666666667,10.4,1.0,21.166666666666668,,,,,11.0,0.0,
1998,3365,28,0.7857142857142857,76.57142857142857,58.75,17.821428571428573,0.75,13.166666666666666,,,,,14.0,0.0,
1998,3368,21,0.19047619047619047,62.95238095238095,72.0952380952381,-9.142857142857142,0.16666666666666666,-9.5,,,,,,,
1998,3369,24,0.20833333333333334,64.5,75.91666666666667,-11.416666666666666,0.16666666666666666,-12.916666666666666,,,,,,,
1998,3371,26,0.3076923076923077,63.84615384615385,71.11538461538461,-7.269230769230769,0.4166666666666667,-6.0,,,,,,,
1998,3372,26,0.8846153846153846,83.8076923076923,65.5,18.307692307692307,0.9166666666666666,22.916666666666668,,,,,9.0,0.0,
1998,3373,28,0.7142857142857143,72.60714285714286,67.92857142857143,4.678571428571429,0.75,8.75,,,,,,,
1998,3374,28,0.75,69.96428571428571,61.67857142857143,8.285714285714286,0.75,10.0,,,,,11.0,0.0,
1998,3375,26,0.23076923076923078,57.26923076923077,77.07692307692308,-19.807692307692307,0.25,-18.25,,,,,,,
1998,3376,28,0.4642857142857143,69.67857142857143,72.39285714285714,-2.7142857142857144,0.4166666666666667,-6.666666666666667,,,,,,,
1998,3378,23,0.391304347826087,63.73913043478261,67.17391304347827,-3.4347826086956523,0.3333333333333333,-2.9166666666666665,,,,,,,
1998,3379,22,0.5,66.5,66.45454545454545,0.045454545454545456,0.3333333333333333,-6.333333333333333,,,,,,,
1998,3380,22,0.5454545454545454,67.5,67.5,0.0,0.5833333333333334,4.666666666666667,,,,,,,
1998,3381,21,0.5238095238095238,73.04761904761905,71.04761904761905,2.0,0.5,2.4166666666666665,,,,,,,
1998,3382,28,0.5357142857142857,70.78571428571429,67.28571428571429,3.5,0.4166666666666667,-0.6666666666666666,,,,,,,
1998,3383,25,0.4,59.84,63.32,-3.48,0.3333333333333333,-2.9166666666666665,,,,,,,
1998,3384,27,0.7407407407407407,69.03703703703704,62.81481481481482,6.222222222222222,0.9166666666666666,14.5,,,,,16.0,0.0,
