Season,TeamID,Games,FGA,FGA3,FTA,OR,DR,Ast,TO,Stl,Blk,PF,NumOT,WinRate,FGPct,FG3Pct,FTPct,TotalReb,OffEff,DefEff,NetEff,Gender,TourneyApps,TourneyWinRate,TourneyMaxRound,TourneyChampions,WinRate_H,WinRate_A,WinRate_N,HomeAdvantage,ConfAbbrev,ConfStrengthIndex,ConfAvgScoreDiff,LateWinRate,LastNWinRate,LastNScoreDiff,WinRateTrend,RecentWinRate,SeedNum,Elo
2010,3116,30,60.333333333333336,18.0,16.033333333333335,13.1,24.966666666666665,12.633333333333333,18.333333333333332,9.3,4.333333333333333,17.433333333333334,0.1,0.4,0.4011049723756906,0.3037037037037037,0.6902286902286902,38.06666666666666,89.41357911357545,92.76429332060368,-3.3507142070282327,W,8.0,0.5294117647058824,4.0,0.0,0.46153846153846156,0.2727272727272727,0.5,0.18881118881118886,sec,0.7887557179248273,6.142482774069955,0.26666666666666666,0.3,-6.0,-0.26666666666666666,0.3,,1570.5322553013125
2010,3117,30,62.2,11.566666666666666,22.166666666666668,15.966666666666667,24.9,11.566666666666666,18.733333333333334,9.433333333333334,4.0,17.233333333333334,0.13333333333333333,0.4,0.37834941050375137,0.2997118155619597,0.6541353383458647,40.86666666666667,87.03604568165596,92.52319771591722,-5.487152034261257,W,1.0,0.0,2.0,0.0,0.6,0.26666666666666666,0.0,0.3333333333333333,sun_belt,0.6383379402163302,-0.8363944777876929,0.4375,0.4,-0.6,0.03749999999999998,0.4,,1472.1946113681731
2010,3119,24,53.541666666666664,16.916666666666668,13.875,12.208333333333334,23.541666666666668,9.875,17.208333333333332,6.458333333333333,3.125,16.416666666666668,0.08333333333333333,0.3333333333333333,0.3579766536964981,0.2733990147783251,0.6726726726726727,35.75,80.88841909869032,90.87862225430547,-9.990203155615148,W,3.0,0.0,2.0,0.0,0.5384615384615384,0.2,,0.3384615384615384,patriot,0.5557598821897893,-2.927059125085443,0.3333333333333333,0.3,-3.4,-0.05128205128205132,0.25,,1346.1795010684139
2010,3120,31,56.774193548387096,12.193548387096774,17.774193548387096,15.483870967741936,24.29032258064516,13.483870967741936,16.93548387096774,5.967741935483871,5.129032258064516,14.774193548387096,0.0967741935483871,0.4838709677419355,0.4181818181818182,0.3201058201058201,0.588021778584392,39.774193548387096,93.6291173367718,94.11753213769393,-0.4884148009221292,W,9.0,0.35714285714285715,2.0,0.0,0.5714285714285714,0.35714285714285715,0.6666666666666666,0.21428571428571425,sec,0.7887557179248273,6.142482774069955,0.375,0.4,-0.6,-0.22499999999999998,0.4,,1702.6957283822944
2010,3122,32,59.15625,15.40625,23.625,14.53125,26.25,10.15625,18.28125,7.25,2.90625,17.40625,0.09375,0.46875,0.387216059165346,0.2697768762677485,0.6865079365079365,40.78125,90.29518596204021,97.9263655121843,-7.631179550144097,W,6.0,0.0,2.0,0.0,0.5625,0.2857142857142857,1.0,0.2767857142857143,ovc,0.5505653805501668,-3.8893061029009317,0.6875,0.7,1.6,0.4375,0.7,16.0,1456.1784856362299
2010,3123,31,58.29032258064516,18.419354838709676,16.838709677419356,13.161290322580646,25.322580645161292,13.774193548387096,18.967741935483872,7.67741935483871,3.032258064516129,18.580645161290324,0.03225806451612903,0.45161290322580644,0.4194798007747648,0.3309982486865149,0.7164750957854406,38.483870967741936,93.78890954039375,94.1949221358067,-0.4060125954129603,W,2.0,0.3333333333333333,2.0,0.0,0.6666666666666666,0.25,,0.41666666666666663,mac,0.645501499725305,-0.24054141401657128,0.4444444444444444,0.5,2.1,-0.017094017094017144,0.5,,1517.4453075691736
2010,3124,32,56.34375,8.65625,24.0,12.1875,31.0625,14.6875,16.875,6.96875,7.25,14.125,0.03125,0.71875,0.4631170271769273,0.2851985559566787,0.7265625,43.25,100.70190141951704,79.40041555357674,21.301485865940307,W,23.0,0.7435897435897436,4.0,0.0,0.8823529411764706,0.4,0.8,0.48235294117647054,big_twelve,0.833192271536474,7.179678190313271,0.5555555555555556,0.6,2.2,-0.373015873015873,0.6153846153846154,4.0,1842.858770011255
2010,3125,29,59.44827586206897,23.17241379310345,20.482758620689655,12.310344827586206,27.20689655172414,12.724137931034482,14.862068965517242,6.0,3.586206896551724,17.75862068965517,0.06896551724137931,0.4827586206896552,0.3619489559164733,0.3125,0.7037037037037037,39.51724137931035,91.0962629166343,93.28140781602052,-2.1851448993862164,W,7.0,0.2222222222222222,2.0,0.0,0.5384615384615384,0.46153846153846156,0.5,0.07692307692307687,a_sun,0.5895232085249527,-2.074134747549655,0.47058823529411764,0.4,-3.1,-0.0678733031674208,0.4,,1423.8917318104075
2010,3126,28,56.67857142857143,9.035714285714286,24.285714285714285,13.25,25.464285714285715,10.928571428571429,19.714285714285715,8.178571428571429,2.607142857142857,17.964285714285715,0.03571428571428571,0.4642857142857143,0.36798991808443604,0.32411067193675885,0.6514705882352941,38.714285714285715,81.89821981424149,91.47639318885449,-9.578173374613002,W,1.0,0.0,2.0,0.0,0.7272727272727273,0.375,0.5,0.3522727272727273,meac,0.5352531198064646,-3.553670832525116,0.65,0.5,1.1,0.3772727272727273,0.6153846153846154,,1346.9243091080434
2010,3127,30,58.46666666666667,19.533333333333335,15.433333333333334,13.733333333333333,23.933333333333334,11.533333333333333,15.633333333333333,7.666666666666667,2.533333333333333,15.9,0.06666666666666667,0.36666666666666664,0.3814139110604333,0.3617747440273037,0.634989200863931,37.666666666666664,91.5263659466328,95.0504288437103,-3.5240628970775134,W,,,,,0.4,0.35714285714285715,0.0,0.04285714285714287,aec,0.5979548470971818,-1.7117620401268898,0.4375,0.4,-3.9,0.1517857142857143,0.3333333333333333,,1393.5822752435142
2010,3129,30,62.666666666666664,17.666666666666668,21.366666666666667,14.733333333333333,26.766666666666666,11.833333333333334,17.1,9.333333333333334,4.0,18.2,0.06666666666666667,0.6,0.39946808510638304,0.29245283018867924,0.6989079563182528,41.5,94.26611256403828,91.3552824848637,2.9108300791745876,W,5.0,0.0,2.0,0.0,0.8571428571428571,0.3333333333333333,1.0,0.5238095238095237,wac,0.6451945863461037,-0.37819260457747816,0.5,0.5,0.0,-0.2142857142857143,0.5,,1533.5306902368634
2010,3130,32,58.21875,17.71875,15.3125,13.3125,24.75,15.09375,18.03125,6.0,3.25,16.21875,0.03125,0.53125,0.44122383252818037,0.3315696649029982,0.7673469387755102,38.0625,99.03121636167923,93.87334050950844,5.15787585217079,W,7.0,0.5625,4.0,0.0,0.7142857142857143,0.2857142857142857,0.75,0.4285714285714286,acc,0.7912826377786593,6.3389387829912,0.47058823529411764,0.5,1.0,-0.12941176470588234,0.5454545454545454,,1707.091181102353
2010,3131,30,59.56666666666667,19.766666666666666,20.633333333333333,11.333333333333334,27.066666666666666,12.9,15.2,7.8,3.2333333333333334,16.6,0.03333333333333333,0.5333333333333333,0.3710128707330722,0.3372681281618887,0.6768982229402262,38.4,89.41048837893497,89.31854957340394,0.09193880553102929,W,1.0,0.0,2.0,0.0,0.7272727272727273,0.375,0.6666666666666666,0.3522727272727273,aec,0.5979548470971818,-1.7117620401268898,0.625,0.6,1.0,0.19642857142857145,0.5555555555555556,,1561.6228230618729
2010,3132,33,58.36363636363637,21.545454545454547,20.454545454545453,12.909090909090908,24.727272727272727,14.727272727272727,15.636363636363637,8.363636363636363,3.393939393939394,16.151515151515152,0.0,0.8181818181818182,0.4278296988577362,0.3839662447257384,0.7585185185185186,37.63636363636363,105.1880674448768,85.77604842196283,19.412019022913967,W,5.0,0.2857142857142857,4.0,0.0,1.0,0.6470588235294118,,0.3529411764705882,mac,0.645501499725305,-0.24054141401657128,0.8888888888888888,0.9,13.8,0.15555555555555556,0.9090909090909091,12.0,1801.71370787772
2010,3133,29,55.48275862068966,16.75862068965517,18.17241379310345,14.137931034482758,27.0,14.10344827586207,21.517241379310345,8.03448275862069,5.103448275862069,19.137931034482758,0.0,0.5517241379310345,0.42200124300807956,0.3189300411522634,0.5920303605313093,41.13793103448276,88.81297204702949,89.64027096472785,-0.8272989176983572,W,1.0,0.0,-1.0,0.0,0.6923076923076923,0.4666666666666667,0.0,0.22564102564102562,mvc,0.6635832453940191,-0.033102918586786954,0.6875,0.6,-2.3,0.30288461538461536,0.5454545454545454,,1542.6813993275528
2010,3135,28,58.25,16.357142857142858,16.75,14.142857142857142,23.214285714285715,9.25,18.642857142857142,9.607142857142858,2.6785714285714284,18.642857142857142,0.07142857142857142,0.2857142857142857,0.3243408951563458,0.23580786026200873,0.697228144989339,37.35714285714286,76.04310977100481,91.67956971721947,-15.636459946214657,W,,,,,0.35714285714285715,0.25,0.0,0.10714285714285715,ivy,0.5830918283261259,-2.352131664631667,0.3333333333333333,0.3,-6.1,0.10256410256410253,0.3,,1229.0700365531238
2010,3136,29,57.206896551724135,17.724137931034484,21.344827586206897,14.758620689655173,26.655172413793103,13.620689655172415,20.448275862068964,6.689655172413793,3.3793103448275863,17.93103448275862,0.034482758620689655,0.4482758620689655,0.3755274261603376,0.34046692607003887,0.6833602584814217,41.41379310344828,87.96199126104295,90.39477952260107,-2.432788261558116,W,,,,,0.5333333333333333,0.38461538461538464,0.0,0.1487179487179487,nec,0.58894392815658,-1.7571955808236848,0.625,0.6,3.9,0.3942307692307692,0.5,,1403.68591162837
2010,3137,19,50.0,10.421052631578947,15.473684210526315,12.31578947368421,24.94736842105263,11.736842105263158,22.473684210526315,6.631578947368421,3.8947368421052633,17.31578947368421,0.0,0.15789473684210525,0.4,0.292929292929293,0.6190476190476191,37.26315789473684,78.59410858562042,92.58385991386085,-13.98975132824043,W,4.0,0.0,2.0,0.0,0.3333333333333333,0.15384615384615385,0.0,0.17948717948717946,patriot,0.5557598821897893,-2.927059125085443,0.2,0.1,-7.9,-0.04999999999999999,0.0,,1292.793438374541
2010,3138,30,56.43333333333333,16.233333333333334,17.9,14.8,24.8,13.166666666666666,20.9,8.033333333333333,4.333333333333333,16.033333333333335,0.1,0.23333333333333334,0.4010632014176019,0.32238193018480493,0.6778398510242086,39.6,88.95600961993676,96.48342075861157,-7.5274111386748075,W,4.0,0.42857142857142855,4.0,0.0,0.3333333333333333,0.1875,0.0,0.14583333333333331,mac,0.645501499725305,-0.24054141401657128,0.1875,0.2,-8.6,-0.0982142857142857,0.1111111111111111,,1302.5625667465868
2010,3139,32,56.1875,16.9375,19.0625,11.71875,24.65625,14.0,16.25,9.375,2.71875,15.8125,0.09375,0.71875,0.43659621802002224,0.3081180811808118,0.7081967213114754,36.375,98.08266256669982,86.05408338609026,12.028579180609569,W,,,,,0.8,0.7142857142857143,0.3333333333333333,0.08571428571428574,horizon,0.6111737071457919,-1.4295694289951784,0.7894736842105263,0.8,8.0,0.1740890688259109,0.8333333333333334,,1657.0839522702079
2010,3140,29,57.793103448275865,19.413793103448278,13.758620689655173,12.96551724137931,24.79310344827586,16.586206896551722,17.103448275862068,9.275862068965518,3.3793103448275863,17.96551724137931,0.06896551724137931,0.6896551724137931,0.425417661097852,0.35523978685612784,0.6591478696741855,37.758620689655174,95.81245308283796,84.29872791089291,11.513725171945055,W,12.0,0.3684210526315789,4.0,0.0,0.8333333333333334,0.6,0.5,0.2333333333333334,mwc,0.6925639895002336,1.6214271368539985,0.625,0.6,-0.4,-0.14423076923076927,0.6,,1664.0485077786293
2010,3141,29,60.724137931034484,23.79310344827586,21.137931034482758,13.068965517241379,22.06896551724138,13.448275862068966,18.82758620689655,11.620689655172415,1.6896551724137931,18.482758620689655,0.06896551724137931,0.41379310344827586,0.4026121521862578,0.3159420289855073,0.7471451876019576,35.13793103448276,95.28056349307464,98.42018091476622,-3.1396174216915824,W,4.0,0.3333333333333333,4.0,0.0,0.7692307692307693,0.13333333333333333,0.0,0.635897435897436,mac,0.645501499725305,-0.24054141401657128,0.5294117647058824,0.4,-1.0,0.2986425339366516,0.4,,1443.098808385876
2010,3142,29,59.55172413793103,14.827586206896552,18.862068965517242,13.241379310344827,27.17241379310345,18.310344827586206,17.448275862068964,7.724137931034483,2.0,18.379310344827587,0.034482758620689655,0.6206896551724138,0.4487550665894615,0.3883720930232558,0.6654478976234003,40.41379310344828,99.58462539719,92.74147237854599,6.843153018644003,W,1.0,0.0,2.0,0.0,0.8,0.42857142857142855,,0.3714285714285715,big_west,0.5831044120262909,-2.5787912985818053,0.5625,0.5,6.3,-0.1298076923076923,0.5555555555555556,,1512.7318314701672
2010,3143,31,60.96774193548387,15.32258064516129,20.322580645161292,17.193548387096776,24.032258064516128,11.03225806451613,16.06451612903226,7.903225806451613,3.4516129032258065,16.322580645161292,0.0967741935483871,0.5806451612903226,0.3941798941798942,0.26105263157894737,0.6571428571428571,41.225806451612904,95.11302879654818,89.0160397711284,6.096989025419774,W,12.0,0.5,4.0,0.0,0.5882352941176471,0.5,1.0,0.08823529411764708,pac_ten,0.7136114026957248,2.938394744160179,0.631578947368421,0.6,-0.3,0.13157894736842102,0.6363636363636364,,1730.8730200628916
2010,3144,29,58.275862068965516,14.068965517241379,20.17241379310345,14.689655172413794,25.689655172413794,13.89655172413793,20.689655172413794,8.96551724137931,2.413793103448276,18.689655172413794,0.0,0.4482758620689655,0.4041420118343196,0.30392156862745096,0.6581196581196581,40.37931034482759,88.38502875459604,92.62751013481663,-4.242481380220596,W,1.0,0.0,2.0,0.0,0.5333333333333333,0.42857142857142855,0.0,0.10476190476190478,a_sun,0.5895232085249527,-2.074134747549655,0.35294117647058826,0.3,-7.5,-0.26244343891402716,0.3,,1312.6715003178685
2010,3145,31,55.935483870967744,21.225806451612904,13.129032258064516,11.483870967741936,22.838709677419356,11.741935483870968,16.548387096774192,8.225806451612904,2.064516129032258,17.774193548387096,0.16129032258064516,0.3870967741935484,0.3500576701268743,0.33130699088145893,0.71007371007371,34.322580645161295,83.13688359870149,86.95316123048383,-3.8162776317823415,W,1.0,0.0,2.0,0.0,0.42857142857142855,0.3125,1.0,0.11607142857142855,maac,0.5989081011481612,-1.077774083999055,0.3888888888888889,0.3,-1.4,0.004273504273504258,0.3333333333333333,,1445.5048704317583
2010,3146,25,59.04,20.88,27.4,14.88,27.76,11.48,17.88,7.96,3.16,17.28,0.0,0.68,0.3895663956639566,0.2988505747126437,0.7474452554744526,42.64,98.14294968689269,92.09673936514791,6.0462103217447805,W,2.0,0.0,1.0,0.0,0.9166666666666666,0.46153846153846156,,0.45512820512820507,southland,0.5881170850429646,-2.7114367208356884,0.6875,0.7,3.9,0.02083333333333337,0.6666666666666666,,1422.3533328773622
2010,3147,29,47.55172413793103,15.655172413793103,15.89655172413793,10.96551724137931,20.724137931034484,9.689655172413794,26.0,6.482758620689655,3.2758620689655173,18.482758620689655,0.0,0.06896551724137931,0.3401015228426396,0.30396475770925113,0.6702819956616052,31.689655172413794,68.63775125877176,106.79736748206004,-38.15961622328828,W,,,,,0.08333333333333333,0.058823529411764705,,0.024509803921568624,summit,0.5429257777893466,-4.185755336617404,0.07142857142857142,0.1,-23.2,0.004761904761904759,0.125,,1055.4010705969272
2010,3148,30,55.53333333333333,16.133333333333333,18.333333333333332,13.9,25.933333333333334,12.866666666666667,19.566666666666666,7.6,4.733333333333333,16.966666666666665,0.03333333333333333,0.4,0.38415366146458585,0.29338842975206614,0.6745454545454547,39.833333333333336,86.28488931665062,87.776708373436,-1.4918190567853742,W,,,,,0.3333333333333333,0.5,0.25,-0.16666666666666669,nec,0.58894392815658,-1.7571955808236848,0.47058823529411764,0.4,-2.0,0.16289592760180993,0.4,,1377.5204023675994
2010,3149,27,57.51851851851852,27.37037037037037,19.14814814814815,12.74074074074074,23.925925925925927,10.962962962962964,18.22222222222222,8.481481481481481,1.7407407407407407,17.37037037037037,0.037037037037037035,0.5185185185185185,0.37218287186091437,0.3152909336941813,0.6943907156673114,36.66666666666667,90.64133410769104,90.58947979756078,0.05185431013025266,W,,,,,0.6923076923076923,0.38461538461538464,0.0,0.30769230769230765,big_south,0.5777714143755727,-2.1755457369411144,0.5625,0.6,0.1,0.10795454545454547,0.6,,1396.5700990378878
2010,3150,30,60.5,12.466666666666667,18.7,15.7,25.1,13.433333333333334,18.866666666666667,9.766666666666667,3.566666666666667,17.166666666666668,0.13333333333333333,0.5666666666666667,0.3845730027548209,0.2967914438502674,0.6666666666666667,40.8,87.21091967878934,83.08451252758665,4.1264071512026845,W,3.0,0.0,2.0,0.0,0.9230769230769231,0.25,0.4,0.6730769230769231,a_ten,0.6623156513560073,1.025239169531936,0.625,0.5,1.2,0.125,0.4444444444444444,,1661.6003142344794
2010,3151,32,56.46875,22.0625,19.625,12.15625,28.78125,12.59375,15.75,6.875,1.8125,14.21875,0.09375,0.75,0.4028776978417266,0.34985835694050993,0.7165605095541401,40.9375,97.93842570690344,89.70486553368026,8.233560173223182,W,15.0,0.0625,2.0,0.0,0.8571428571428571,0.5714285714285714,1.0,0.2857142857142857,southern,0.5998404758249268,-1.700554661267953,0.875,0.8,10.5,0.25,0.8,13.0,1722.1969236655582
2010,3152,27,54.0,15.407407407407407,17.14814814814815,12.407407407407407,22.22222222222222,15.37037037037037,20.77777777777778,10.185185185185185,3.3703703703703702,17.85185185185185,0.0,0.3333333333333333,0.41289437585733885,0.3894230769230769,0.652267818574514,34.629629629629626,88.36056194774649,95.5120462780497,-7.151484330303205,W,,,,,0.5,0.15384615384615385,0.6666666666666666,0.34615384615384615,gwc,0.40615762374222864,-10.376435856146001,0.46153846153846156,0.4,0.8,0.1948717948717949,0.42857142857142855,,1336.3955670938565
2010,3153,29,52.172413793103445,15.96551724137931,16.137931034482758,10.448275862068966,23.79310344827586,11.10344827586207,15.689655172413794,6.103448275862069,2.2413793103448274,13.689655172413794,0.10344827586206896,0.41379310344827586,0.38598810310641113,0.3174946004319654,0.702991452991453,34.241379310344826,87.87120774805979,92.78857460500716,-4.917366856947368,W,3.0,0.25,2.0,0.0,0.4375,0.3,0.6666666666666666,0.1375,big_east,0.7719578954746337,5.27955900337496,0.3125,0.3,-7.7,-0.22596153846153844,0.3,,1546.6331824916347
2010,3155,31,62.354838709677416,15.419354838709678,18.096774193548388,15.32258064516129,23.93548387096774,14.35483870967742,19.903225806451612,10.193548387096774,5.032258064516129,18.419354838709676,0.12903225806451613,0.41935483870967744,0.38023797206414905,0.2824267782426778,0.6452762923351159,39.25806451612903,84.71729318127002,91.82372601040554,-7.106432829135514,W,6.0,0.5,4.0,0.0,0.6428571428571429,0.2,0.5,0.4428571428571429,acc,0.7912826377786593,6.3389387829912,0.2857142857142857,0.4,-5.8,-0.24369747899159666,0.3333333333333333,,1519.7048938012917
2010,3156,31,57.67741935483871,19.193548387096776,19.548387096774192,13.64516129032258,23.419354838709676,15.451612903225806,17.032258064516128,9.580645161290322,2.193548387096774,14.935483870967742,0.0967741935483871,0.5806451612903226,0.4110738255033557,0.292436974789916,0.6963696369636965,37.064516129032256,95.66409216350874,90.75586671852717,4.908225444981568,W,3.0,0.0,2.0,0.0,0.7692307692307693,0.4375,0.5,0.3317307692307693,horizon,0.6111737071457919,-1.4295694289951784,0.7222222222222222,0.8,10.0,0.3376068376068376,0.75,15.0,1597.0553527928475
2010,3157,26,51.26923076923077,12.461538461538462,18.46153846153846,10.115384615384615,21.96153846153846,10.538461538461538,17.115384615384617,8.538461538461538,3.1923076923076925,15.961538461538462,0.0,0.5384615384615384,0.3698424606151538,0.32098765432098764,0.6895833333333333,32.07692307692307,82.31954582319545,87.8808944502375,-5.561348627042051,W,,,,,0.8181818181818182,0.23076923076923078,1.0,0.5874125874125875,big_south,0.5777714143755727,-2.1755457369411144,0.5,0.5,1.6,-0.09999999999999998,0.45454545454545453,,1409.6053566211642
2010,3158,27,57.666666666666664,19.25925925925926,15.37037037037037,13.0,25.77777777777778,13.185185185185185,16.666666666666668,9.074074074074074,2.4444444444444446,16.925925925925927,0.037037037037037035,0.6666666666666666,0.40333975594091204,0.3384615384615384,0.6746987951807228,38.77777777777778,93.11432611769825,88.0017404546938,5.112585663004452,W,,,,,0.8,0.5384615384615384,0.0,0.2615384615384616,southern,0.5998404758249268,-1.700554661267953,0.625,0.5,2.6,-0.017857142857142905,0.375,,1560.1722893942526
