Season,TeamID,Games,Wins,PtsFor,PtsAgainst,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,NumOT,WinRate,ScoreDiff,FGPct,FG3Pct,FTPct,TotalReb,Poss,OffEff,DefEff,NetEff,Gender,TourneyApps,TourneyWinRate,TourneyAvgRound,TourneyMaxRound,TourneyChampions,TourneyFinalFour,TourneySweetSixteen,TourneyAvgSeed,WinRate_H,WinRate_A,WinRate_N,HomeAdvantage,ConfAbbrev,ConfStrengthIndex,ConfAvgScoreDiff,LateWinRate,LastNWinRate,LastNScoreDiff,WinRateTrend,RecentWinRate,SeedNum,SeedWinRate
2010,3113,30,17,62.56666666666667,59.733333333333334,22.9,54.96666666666667,2.7666666666666666,9.5,14.0,20.4,14.4,22.766666666666666,13.233333333333333,19.433333333333334,9.066666666666666,4.2,18.566666666666666,0.03333333333333333,0.5666666666666667,2.8333333333333357,0.41661613098847783,0.2912280701754386,0.6862745098039216,37.166666666666664,68.976,90.70787906904818,86.600170107477,4.107708961571177,W,14.0,0.5757575757575758,1.121212121212121,4.0,0.0,0.0,5.0,5.545454545454546,0.7142857142857143,0.46153846153846156,0.3333333333333333,0.25274725274725274,pac_ten,0.7136114026957248,2.938394744160179,0.5625,0.4,-1.4,-0.008928571428571397,0.4,,
2010,3114,32,26,66.84375,52.40625,25.46875,56.78125,3.5,11.0,12.40625,17.78125,11.53125,23.15625,15.40625,12.25,9.0625,2.3125,16.71875,0.03125,0.8125,14.4375,0.44854155200880574,0.3181818181818182,0.6977152899824253,34.6875,65.32375,102.32687192636674,80.22541571786678,22.101456208499954,W,6.0,0.25,1.25,2.0,0.0,0.0,0.0,12.0,0.8823529411764706,0.8461538461538461,0.0,0.03619909502262442,sun_belt,0.6383379402163302,-0.8363944777876929,0.9411764705882353,0.9,15.2,0.27450980392156865,0.9090909090909091,11.0,0.3235294117647059
2010,3115,30,8,63.36666666666667,73.1,21.933333333333334,58.5,4.166666666666667,16.066666666666666,15.333333333333334,22.833333333333332,14.933333333333334,23.5,11.733333333333333,22.633333333333333,10.066666666666666,3.0,23.266666666666666,0.03333333333333333,0.26666666666666666,-9.733333333333327,0.3749287749287749,0.25933609958506226,0.6715328467153285,38.43333333333334,76.24666666666666,83.10745824954098,95.87304363032264,-12.765585380781658,W,,,,,,,,,0.6666666666666666,0.09523809523809523,,0.5714285714285714,swac,0.4998094272204439,-4.779276071228241,0.3888888888888889,0.4,0.2,0.3055555555555556,0.45454545454545453,,
2010,3116,30,12,64.93333333333334,67.36666666666666,24.2,60.333333333333336,5.466666666666667,18.0,11.066666666666666,16.033333333333335,13.1,24.966666666666665,12.633333333333333,18.333333333333332,9.3,4.333333333333333,17.433333333333334,0.1,0.4,-2.433333333333323,0.4011049723756906,0.3037037037037037,0.6902286902286902,38.06666666666666,72.62133333333333,89.41357911357545,92.76429332060368,-3.3507142070282327,W,8.0,0.5294117647058824,0.7058823529411765,4.0,0.0,0.0,1.0,7.9411764705882355,0.46153846153846156,0.2727272727272727,0.5,0.18881118881118886,sec,0.7887557179248273,6.142482774069955,0.26666666666666666,0.3,-6.0,-0.26666666666666666,0.3,,
2010,3117,30,12,65.03333333333333,69.13333333333334,23.533333333333335,62.2,3.466666666666667,11.566666666666666,14.5,22.166666666666668,15.966666666666667,24.9,11.566666666666666,18.733333333333334,9.433333333333334,4.0,17.233333333333334,0.13333333333333333,0.4,-4.1000000000000085,0.37834941050375137,0.2997118155619597,0.6541353383458647,40.86666666666667,74.72,87.03604568165596,92.52319771591722,-5.487152034261257,W,1.0,0.0,2.0,2.0,0.0,0.0,0.0,15.0,0.6,0.26666666666666666,0.0,0.3333333333333333,sun_belt,0.6383379402163302,-0.8363944777876929,0.4375,0.4,-0.6,0.03749999999999998,0.4,,
2010,3119,24,8,52.291666666666664,58.75,19.166666666666668,53.541666666666664,4.625,16.916666666666668,9.333333333333334,13.875,12.208333333333334,23.541666666666668,9.875,17.208333333333332,6.458333333333333,3.125,16.416666666666668,0.08333333333333333,0.3333333333333333,-6.458333333333336,0.3579766536964981,0.2733990147783251,0.6726726726726727,35.75,64.64666666666666,80.88841909869032,90.87862225430547,-9.990203155615148,W,3.0,0.0,1.6666666666666667,2.0,0.0,0.0,0.0,13.666666666666666,0.5384615384615384,0.2,,0.3384615384615384,patriot,0.5557598821897893,-2.927059125085443,0.3333333333333333,0.3,-3.4,-0.05128205128205132,0.25,,
2010,3120,31,15,61.83870967741935,62.16129032258065,23.741935483870968,56.774193548387096,3.903225806451613,12.193548387096774,10.451612903225806,17.774193548387096,15.483870967741936,24.29032258064516,13.483870967741936,16.93548387096774,5.967741935483871,5.129032258064516,14.774193548387096,0.0967741935483871,0.4838709677419355,-0.32258064516129537,0.4181818181818182,0.3201058201058201,0.588021778584392,39.774193548387096,66.04645161290321,93.6291173367718,94.11753213769393,-0.4884148009221292,W,9.0,0.35714285714285715,1.0714285714285714,2.0,0.0,0.0,0.0,7.357142857142857,0.5714285714285714,0.35714285714285715,0.6666666666666666,0.21428571428571425,sec,0.7887557179248273,6.142482774069955,0.375,0.4,-0.6,-0.22499999999999998,0.4,,
2010,3122,32,15,66.1875,71.78125,22.90625,59.15625,4.15625,15.40625,16.21875,23.625,14.53125,26.25,10.15625,18.28125,7.25,2.90625,17.40625,0.09375,0.46875,-5.59375,0.387216059165346,0.2697768762677485,0.6865079365079365,40.78125,73.30125,90.29518596204021,97.9263655121843,-7.631179550144097,W,6.0,0.0,1.8333333333333333,2.0,0.0,0.0,0.0,15.0,0.5625,0.2857142857142857,1.0,0.2767857142857143,ovc,0.5505653805501668,-3.8893061029009317,0.6875,0.7,1.6,0.4375,0.7,16.0,0.072
2010,3123,31,14,67.06451612903226,67.35483870967742,24.451612903225808,58.29032258064516,6.096774193548387,18.419354838709676,12.064516129032258,16.838709677419356,13.161290322580646,25.322580645161292,13.774193548387096,18.967741935483872,7.67741935483871,3.032258064516129,18.580645161290324,0.03225806451612903,0.45161290322580644,-0.29032258064516725,0.4194798007747648,0.3309982486865149,0.7164750957854406,38.483870967741936,71.5058064516129,93.78890954039375,94.1949221358067,-0.4060125954129603,W,2.0,0.3333333333333333,0.6666666666666666,2.0,0.0,0.0,0.0,12.0,0.6666666666666666,0.25,,0.41666666666666663,mac,0.645501499725305,-0.24054141401657128,0.4444444444444444,0.5,2.1,-0.017094017094017144,0.5,,
2010,3124,32,23,72.09375,56.84375,26.09375,56.34375,2.46875,8.65625,17.4375,24.0,12.1875,31.0625,14.6875,16.875,6.96875,7.25,14.125,0.03125,0.71875,15.25,0.4631170271769273,0.2851985559566787,0.7265625,43.25,71.59125,100.70190141951704,79.40041555357674,21.301485865940307,W,23.0,0.7435897435897436,1.1794871794871795,4.0,0.0,0.0,18.0,2.371794871794872,0.8823529411764706,0.4,0.8,0.48235294117647054,big_twelve,0.833192271536474,7.179678190313271,0.5555555555555556,0.6,2.2,-0.373015873015873,0.6153846153846154,4.0,0.6326530612244898
2010,3125,29,14,64.6896551724138,66.24137931034483,21.517241379310345,59.44827586206897,7.241379310344827,23.17241379310345,14.413793103448276,20.482758620689655,12.310344827586206,27.20689655172414,12.724137931034482,14.862068965517242,6.0,3.586206896551724,17.75862068965517,0.06896551724137931,0.4827586206896552,-1.551724137931032,0.3619489559164733,0.3125,0.7037037037037037,39.51724137931035,71.01241379310345,91.0962629166343,93.28140781602052,-2.1851448993862164,W,7.0,0.2222222222222222,0.6666666666666666,2.0,0.0,0.0,0.0,12.555555555555555,0.5384615384615384,0.46153846153846156,0.5,0.07692307692307687,a_sun,0.5895232085249527,-2.074134747549655,0.47058823529411764,0.4,-3.1,-0.0678733031674208,0.4,,
2010,3126,28,13,60.464285714285715,67.53571428571429,20.857142857142858,56.67857142857143,2.9285714285714284,9.035714285714286,15.821428571428571,24.285714285714285,13.25,25.464285714285715,10.928571428571429,19.714285714285715,8.178571428571429,2.607142857142857,17.964285714285715,0.03571428571428571,0.4642857142857143,-7.0714285714285765,0.36798991808443604,0.32411067193675885,0.6514705882352941,38.714285714285715,73.82857142857144,81.89821981424149,91.47639318885449,-9.578173374613002,W,1.0,0.0,2.0,2.0,0.0,0.0,0.0,16.0,0.7272727272727273,0.375,0.5,0.3522727272727273,meac,0.5352531198064646,-3.553670832525116,0.65,0.5,1.1,0.3772727272727273,0.6153846153846154,,
2010,3127,30,11,61.46666666666667,63.833333333333336,22.3,58.46666666666667,7.066666666666666,19.533333333333335,9.8,15.433333333333334,13.733333333333333,23.933333333333334,11.533333333333333,15.633333333333333,7.666666666666667,2.533333333333333,15.9,0.06666666666666667,0.36666666666666664,-2.366666666666667,0.3814139110604333,0.3617747440273037,0.634989200863931,37.666666666666664,67.15733333333333,91.5263659466328,95.0504288437103,-3.5240628970775134,W,,,,,,,,,0.4,0.35714285714285715,0.0,0.04285714285714287,aec,0.5979548470971818,-1.7117620401268898,0.4375,0.4,-3.9,0.1517857142857143,0.3333333333333333,,
2010,3129,30,18,70.16666666666667,68.0,25.033333333333335,62.666666666666664,5.166666666666667,17.666666666666668,14.933333333333334,21.366666666666667,14.733333333333333,26.766666666666666,11.833333333333334,17.1,9.333333333333334,4.0,18.2,0.06666666666666667,0.6,2.1666666666666714,0.39946808510638304,0.29245283018867924,0.6989079563182528,41.5,74.43466666666666,94.26611256403828,91.3552824848637,2.9108300791745876,W,5.0,0.0,1.8,2.0,0.0,0.0,0.0,13.8,0.8571428571428571,0.3333333333333333,1.0,0.5238095238095237,wac,0.6451945863461037,-0.37819260457747816,0.5,0.5,0.0,-0.2142857142857143,0.5,,
2010,3130,32,17,69.0,65.40625,25.6875,58.21875,5.875,17.71875,11.75,15.3125,13.3125,24.75,15.09375,18.03125,6.0,3.25,16.21875,0.03125,0.53125,3.59375,0.44122383252818037,0.3315696649029982,0.7673469387755102,38.0625,69.675,99.03121636167923,93.87334050950844,5.15787585217079,W,7.0,0.5625,1.3125,4.0,0.0,0.0,3.0,5.8125,0.7142857142857143,0.2857142857142857,0.75,0.4285714285714286,acc,0.7912826377786593,6.3389387829912,0.47058823529411764,0.5,1.0,-0.12941176470588234,0.5454545454545454,,
2010,3131,30,16,64.83333333333333,64.76666666666667,22.1,59.56666666666667,6.666666666666667,19.766666666666666,13.966666666666667,20.633333333333333,11.333333333333334,27.066666666666666,12.9,15.2,7.8,3.2333333333333334,16.6,0.03333333333333333,0.5333333333333333,0.06666666666666288,0.3710128707330722,0.3372681281618887,0.6768982229402262,38.4,72.512,89.41048837893497,89.31854957340394,0.09193880553102929,W,1.0,0.0,2.0,2.0,0.0,0.0,0.0,16.0,0.7272727272727273,0.375,0.6666666666666666,0.3522727272727273,aec,0.5979548470971818,-1.7117620401268898,0.625,0.6,1.0,0.19642857142857145,0.5555555555555556,,
2010,3132,33,27,73.72727272727273,60.121212121212125,24.96969696969697,58.36363636363637,8.272727272727273,21.545454545454547,15.515151515151516,20.454545454545453,12.909090909090908,24.727272727272727,14.727272727272727,15.636363636363637,8.363636363636363,3.393939393939394,16.151515151515152,0.0,0.8181818181818182,13.606060606060609,0.4278296988577362,0.3839662447257384,0.7585185185185186,37.63636363636363,70.0909090909091,105.1880674448768,85.77604842196283,19.412019022913967,W,5.0,0.2857142857142857,1.8571428571428572,4.0,0.0,0.0,1.0,10.0,1.0,0.6470588235294118,,0.3529411764705882,mac,0.645501499725305,-0.24054141401657128,0.8888888888888888,0.9,13.8,0.15555555555555556,0.9090909090909091,12.0,0.1925925925925926
2010,3133,29,16,62.93103448275862,63.51724137931034,23.413793103448278,55.48275862068966,5.344827586206897,16.75862068965517,10.758620689655173,18.17241379310345,14.137931034482758,27.0,14.10344827586207,21.517241379310345,8.03448275862069,5.103448275862069,19.137931034482758,0.0,0.5517241379310345,-0.5862068965517224,0.42200124300807956,0.3189300411522634,0.5920303605313093,41.13793103448276,70.85793103448277,88.81297204702949,89.64027096472785,-0.8272989176983572,W,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,11.0,0.6923076923076923,0.4666666666666667,0.0,0.22564102564102562,mvc,0.6635832453940191,-0.033102918586786954,0.6875,0.6,-2.3,0.30288461538461536,0.5454545454545454,,
2010,3135,28,8,53.32142857142857,64.28571428571429,18.892857142857142,58.25,3.857142857142857,16.357142857142858,11.678571428571429,16.75,14.142857142857142,23.214285714285715,9.25,18.642857142857142,9.607142857142858,2.6785714285714284,18.642857142857142,0.07142857142857142,0.2857142857142857,-10.964285714285722,0.3243408951563458,0.23580786026200873,0.697228144989339,37.35714285714286,70.12,76.04310977100481,91.67956971721947,-15.636459946214657,W,,,,,,,,,0.35714285714285715,0.25,0.0,0.10714285714285715,ivy,0.5830918283261259,-2.352131664631667,0.3333333333333333,0.3,-6.1,0.10256410256410253,0.3,,
2010,3136,29,13,63.58620689655172,65.34482758620689,21.482758620689655,57.206896551724135,6.0344827586206895,17.724137931034484,14.586206896551724,21.344827586206897,14.758620689655173,26.655172413793103,13.620689655172415,20.448275862068964,6.689655172413793,3.3793103448275863,17.93103448275862,0.034482758620689655,0.4482758620689655,-1.7586206896551673,0.3755274261603376,0.34046692607003887,0.6833602584814217,41.41379310344828,72.28827586206896,87.96199126104295,90.39477952260107,-2.432788261558116,W,,,,,,,,,0.5333333333333333,0.38461538461538464,0.0,0.1487179487179487,nec,0.58894392815658,-1.7571955808236848,0.625,0.6,3.9,0.3942307692307692,0.5,,
2010,3137,19,3,52.63157894736842,62.0,20.0,50.0,3.0526315789473686,10.421052631578947,9.578947368421053,15.473684210526315,12.31578947368421,24.94736842105263,11.736842105263158,22.473684210526315,6.631578947368421,3.8947368421052633,17.31578947368421,0.0,0.15789473684210525,-9.368421052631582,0.4,0.292929292929293,0.6190476190476191,37.26315789473684,66.96631578947368,78.59410858562042,92.58385991386085,-13.98975132824043,W,4.0,0.0,1.25,2.0,0.0,0.0,0.0,14.25,0.3333333333333333,0.15384615384615385,0.0,0.17948717948717946,patriot,0.5557598821897893,-2.927059125085443,0.2,0.1,-7.9,-0.04999999999999999,0.0,,
2010,3138,30,7,62.63333333333333,67.93333333333334,22.633333333333333,56.43333333333333,5.233333333333333,16.233333333333334,12.133333333333333,17.9,14.8,24.8,13.166666666666666,20.9,8.033333333333333,4.333333333333333,16.033333333333335,0.1,0.23333333333333334,-5.300000000000004,0.4010632014176019,0.32238193018480493,0.6778398510242086,39.6,70.40933333333332,88.95600961993676,96.48342075861157,-7.5274111386748075,W,4.0,0.42857142857142855,1.5714285714285714,4.0,0.0,0.0,1.0,11.428571428571429,0.3333333333333333,0.1875,0.0,0.14583333333333331,mac,0.645501499725305,-0.24054141401657128,0.1875,0.2,-8.6,-0.0982142857142857,0.1111111111111111,,
2010,3139,32,23,67.78125,59.46875,24.53125,56.1875,5.21875,16.9375,13.5,19.0625,11.71875,24.65625,14.0,16.25,9.375,2.71875,15.8125,0.09375,0.71875,8.3125,0.43659621802002224,0.3081180811808118,0.7081967213114754,36.375,69.10625,98.08266256669982,86.05408338609026,12.028579180609569,W,,,,,,,,,0.8,0.7142857142857143,0.3333333333333333,0.08571428571428574,horizon,0.6111737071457919,-1.4295694289951784,0.7894736842105263,0.8,8.0,0.1740890688259109,0.8333333333333334,,
2010,3140,29,20,65.13793103448276,57.310344827586206,24.586206896551722,57.793103448275865,6.896551724137931,19.413793103448278,9.068965517241379,13.758620689655173,12.96551724137931,24.79310344827586,16.586206896551722,17.103448275862068,9.275862068965518,3.3793103448275863,17.96551724137931,0.06896551724137931,0.6896551724137931,7.827586206896555,0.425417661097852,0.35523978685612784,0.6591478696741855,37.758620689655174,67.98482758620689,95.81245308283796,84.29872791089291,11.513725171945055,W,12.0,0.3684210526315789,1.263157894736842,4.0,0.0,0.0,2.0,10.0,0.8333333333333334,0.6,0.5,0.2333333333333334,mwc,0.6925639895002336,1.6214271368539985,0.625,0.6,-0.4,-0.14423076923076927,0.6,,
2010,3141,29,12,72.20689655172414,74.58620689655173,24.448275862068964,60.724137931034484,7.517241379310345,23.79310344827586,15.793103448275861,21.137931034482758,13.068965517241379,22.06896551724138,13.448275862068966,18.82758620689655,11.620689655172415,1.6896551724137931,18.482758620689655,0.06896551724137931,0.41379310344827586,-2.379310344827587,0.4026121521862578,0.3159420289855073,0.7471451876019576,35.13793103448276,75.78344827586207,95.28056349307464,98.42018091476622,-3.1396174216915824,W,4.0,0.3333333333333333,1.8333333333333333,4.0,0.0,0.0,1.0,10.666666666666666,0.7692307692307693,0.13333333333333333,0.0,0.635897435897436,mac,0.645501499725305,-0.24054141401657128,0.5294117647058824,0.4,-1.0,0.2986425339366516,0.4,,
2010,3142,29,18,71.75862068965517,66.82758620689656,26.724137931034484,59.55172413793103,5.758620689655173,14.827586206896552,12.551724137931034,18.862068965517242,13.241379310344827,27.17241379310345,18.310344827586206,17.448275862068964,7.724137931034483,2.0,18.379310344827587,0.034482758620689655,0.6206896551724138,4.931034482758619,0.4487550665894615,0.3883720930232558,0.6654478976234003,40.41379310344828,72.05793103448276,99.58462539719,92.74147237854599,6.843153018644003,W,1.0,0.0,2.0,2.0,0.0,0.0,0.0,14.0,0.8,0.42857142857142855,,0.3714285714285715,big_west,0.5831044120262909,-2.5787912985818053,0.5625,0.5,6.3,-0.1298076923076923,0.5555555555555556,,
2010,3143,31,18,65.41935483870968,61.225806451612904,24.032258064516128,60.96774193548387,4.0,15.32258064516129,13.35483870967742,20.322580645161292,17.193548387096776,24.032258064516128,11.03225806451613,16.06451612903226,7.903225806451613,3.4516129032258065,16.322580645161292,0.0967741935483871,0.5806451612903226,4.193548387096776,0.3941798941798942,0.26105263157894737,0.6571428571428571,41.225806451612904,68.78064516129032,95.11302879654818,89.0160397711284,6.096989025419774,W,12.0,0.5,0.9583333333333334,4.0,0.0,0.0,2.0,5.541666666666667,0.5882352941176471,0.5,1.0,0.08823529411764708,pac_ten,0.7136114026957248,2.938394744160179,0.631578947368421,0.6,-0.3,0.13157894736842102,0.6363636363636364,,
2010,3144,29,13,64.65517241379311,67.75862068965517,23.551724137931036,58.275862068965516,4.275862068965517,14.068965517241379,13.275862068965518,20.17241379310345,14.689655172413794,25.689655172413794,13.89655172413793,20.689655172413794,8.96551724137931,2.413793103448276,18.689655172413794,0.0,0.4482758620689655,-3.103448275862064,0.4041420118343196,0.30392156862745096,0.6581196581196581,40.37931034482759,73.15172413793104,88.38502875459604,92.62751013481663,-4.242481380220596,W,1.0,0.0,2.0,2.0,0.0,0.0,0.0,15.0,0.5333333333333333,0.42857142857142855,0.0,0.10476190476190478,a_sun,0.5895232085249527,-2.074134747549655,0.35294117647058826,0.3,-7.5,-0.26244343891402716,0.3,,
2010,3145,31,12,55.516129032258064,58.064516129032256,19.580645161290324,55.935483870967744,7.032258064516129,21.225806451612904,9.32258064516129,13.129032258064516,11.483870967741936,22.838709677419356,11.741935483870968,16.548387096774192,8.225806451612904,2.064516129032258,17.774193548387096,0.16129032258064516,0.3870967741935484,-2.548387096774192,0.3500576701268743,0.33130699088145893,0.71007371007371,34.322580645161295,66.77677419354839,83.13688359870149,86.95316123048383,-3.8162776317823415,W,1.0,0.0,2.0,2.0,0.0,0.0,0.0,15.0,0.42857142857142855,0.3125,1.0,0.11607142857142855,maac,0.5989081011481612,-1.077774083999055,0.3888888888888889,0.3,-1.4,0.004273504273504258,0.3333333333333333,,
2010,3146,25,17,72.72,68.24,23.0,59.04,6.24,20.88,20.48,27.4,14.88,27.76,11.48,17.88,7.96,3.16,17.28,0.0,0.68,4.480000000000004,0.3895663956639566,0.2988505747126437,0.7474452554744526,42.64,74.09599999999999,98.14294968689269,92.09673936514791,6.0462103217447805,W,2.0,0.0,1.0,1.0,0.0,0.0,0.0,14.0,0.9166666666666666,0.46153846153846156,,0.45512820512820507,southland,0.5881170850429646,-2.7114367208356884,0.6875,0.7,3.9,0.02083333333333337,0.6666666666666666,,
2010,3147,29,2,47.758620689655174,74.3103448275862,16.17241379310345,47.55172413793103,4.758620689655173,15.655172413793103,10.655172413793103,15.89655172413793,10.96551724137931,20.724137931034484,9.689655172413794,26.0,6.482758620689655,3.2758620689655173,18.482758620689655,0.0,0.06896551724137931,-26.551724137931032,0.3401015228426396,0.30396475770925113,0.6702819956616052,31.689655172413794,69.5806896551724,68.63775125877176,106.79736748206004,-38.15961622328828,W,,,,,,,,,0.08333333333333333,0.058823529411764705,,0.024509803921568624,summit,0.5429257777893466,-4.185755336617404,0.07142857142857142,0.1,-23.2,0.004761904761904759,0.125,,
